"Pair"	"pert_iname"	"target_chembl_id"	"chembl_target_name"	"standard_type"	"Median"	"uniprot_ID"	"target_gene_symbol"	"Drugs"
"MK-1775_CHEMBL4179"	"MK-1775"	"CHEMBL4179"	"c-Jun N-terminal kinase 2"	"Ki"	3981.07	"P45984"	"MAPK9"	"MK-1775"
"MLN-8054_CHEMBL4179"	"MLN-8054"	"CHEMBL4179"	"c-Jun N-terminal kinase 2"	"Ki"	3981.07	"P45984"	"MAPK9"	"MLN-8054"
"NVP-BEZ235_CHEMBL4179"	"NVP-BEZ235"	"CHEMBL4179"	"c-Jun N-terminal kinase 2"	"Ki"	3981.07	"P45984"	"MAPK9"	"NVP-BEZ235"
"NVP-TAE684_CHEMBL4179"	"NVP-TAE684"	"CHEMBL4179"	"c-Jun N-terminal kinase 2"	"Ki"	398.11	"P45984"	"MAPK9"	"NVP-TAE684"
"palbociclib_CHEMBL4179"	"palbociclib"	"CHEMBL4179"	"c-Jun N-terminal kinase 2"	"Ki"	3981.07	"P45984"	"MAPK9"	"palbociclib"
"PF-562271_CHEMBL4179"	"PF-562271"	"CHEMBL4179"	"c-Jun N-terminal kinase 2"	"Ki"	1584.89	"P45984"	"MAPK9"	"PF-562271"
"PH-797804_CHEMBL4179"	"PH-797804"	"CHEMBL4179"	"c-Jun N-terminal kinase 2"	"Ki"	4e+05	"P45984"	"MAPK9"	"PH-797804"
"SB-203580_CHEMBL4179"	"SB-203580"	"CHEMBL4179"	"c-Jun N-terminal kinase 2"	"Ki"	199.53	"P45984"	"MAPK9"	"SB-203580"
"SB-239063_CHEMBL4179"	"SB-239063"	"CHEMBL4179"	"c-Jun N-terminal kinase 2"	"Ki"	630.96	"P45984"	"MAPK9"	"SB-239063"
"SB-242235_CHEMBL4179"	"SB-242235"	"CHEMBL4179"	"c-Jun N-terminal kinase 2"	"Ki"	3981.07	"P45984"	"MAPK9"	"SB-242235"
"sorafenib_CHEMBL4179"	"sorafenib"	"CHEMBL4179"	"c-Jun N-terminal kinase 2"	"Ki"	3981.07	"P45984"	"MAPK9"	"sorafenib"
"sotrastaurin_CHEMBL4179"	"sotrastaurin"	"CHEMBL4179"	"c-Jun N-terminal kinase 2"	"Ki"	3981.07	"P45984"	"MAPK9"	"sotrastaurin"
"SYK-inhibitor_CHEMBL4179"	"SYK-inhibitor"	"CHEMBL4179"	"c-Jun N-terminal kinase 2"	"Ki"	3981.07	"P45984"	"MAPK9"	"SYK-inhibitor"
"TAK-715_CHEMBL4179"	"TAK-715"	"CHEMBL4179"	"c-Jun N-terminal kinase 2"	"Ki"	100	"P45984"	"MAPK9"	"TAK-715"
"tandutinib_CHEMBL4179"	"tandutinib"	"CHEMBL4179"	"c-Jun N-terminal kinase 2"	"Ki"	3981.07	"P45984"	"MAPK9"	"tandutinib"
"tozasertib_CHEMBL4179"	"tozasertib"	"CHEMBL4179"	"c-Jun N-terminal kinase 2"	"Ki"	3981.07	"P45984"	"MAPK9"	"tozasertib"
"VX-745_CHEMBL4179"	"VX-745"	"CHEMBL4179"	"c-Jun N-terminal kinase 2"	"Ki"	3981.07	"P45984"	"MAPK9"	"VX-745"
"Y-27632_CHEMBL4179"	"Y-27632"	"CHEMBL4179"	"c-Jun N-terminal kinase 2"	"Ki"	3981.07	"P45984"	"MAPK9"	"Y-27632"
"ZM-447439_CHEMBL4179"	"ZM-447439"	"CHEMBL4179"	"c-Jun N-terminal kinase 2"	"Ki"	3981.07	"P45984"	"MAPK9"	"ZM-447439"
"5-aminolevulinic-acid_CHEMBL4605"	"5-aminolevulinic-acid"	"CHEMBL4605"	"Oligopeptide transporter small intestine isoform"	"Ki"	790000	"P46059"	"SLC15A1"	"5-aminolevulinic-acid"
"benzylpenicillin_CHEMBL4605"	"benzylpenicillin"	"CHEMBL4605"	"Oligopeptide transporter small intestine isoform"	"Ki"	3e+07	"P46059"	"SLC15A1"	"benzylpenicillin"
"dicloxacillin_CHEMBL4605"	"dicloxacillin"	"CHEMBL4605"	"Oligopeptide transporter small intestine isoform"	"Ki"	7200000	"P46059"	"SLC15A1"	"dicloxacillin"
"penicillin-v-potassium_CHEMBL4605"	"penicillin-v-potassium"	"CHEMBL4605"	"Oligopeptide transporter small intestine isoform"	"Ki"	2.1e+07	"P46059"	"SLC15A1"	"penicillin-v-potassium"
"aripiprazole_CHEMBL1899"	"aripiprazole"	"CHEMBL1899"	"Serotonin 3a (5-HT3a) receptor"	"Ki"	1000	"P46098"	"HTR3A"	"aripiprazole"
"buspirone_CHEMBL1899"	"buspirone"	"CHEMBL1899"	"Serotonin 3a (5-HT3a) receptor"	"Ki"	10000	"P46098"	"HTR3A"	"buspirone"
"clozapine_CHEMBL1899"	"clozapine"	"CHEMBL1899"	"Serotonin 3a (5-HT3a) receptor"	"Ki"	186.21	"P46098"	"HTR3A"	"clozapine"
"granisetron_CHEMBL1899"	"granisetron"	"CHEMBL1899"	"Serotonin 3a (5-HT3a) receptor"	"Ki"	1.45	"P46098"	"HTR3A"	"granisetron"
"lerisetron_CHEMBL1899"	"lerisetron"	"CHEMBL1899"	"Serotonin 3a (5-HT3a) receptor"	"Ki"	0.36	"P46098"	"HTR3A"	"lerisetron"
"mirtazapine_CHEMBL1899"	"mirtazapine"	"CHEMBL1899"	"Serotonin 3a (5-HT3a) receptor"	"Ki"	2900	"P46098"	"HTR3A"	"mirtazapine"
"olanzapine_CHEMBL1899"	"olanzapine"	"CHEMBL1899"	"Serotonin 3a (5-HT3a) receptor"	"Ki"	1000	"P46098"	"HTR3A"	"olanzapine"
"ondansetron_CHEMBL1899"	"ondansetron"	"CHEMBL1899"	"Serotonin 3a (5-HT3a) receptor"	"Ki"	9.7	"P46098"	"HTR3A"	"ondansetron"
"palonosetron_CHEMBL1899"	"palonosetron"	"CHEMBL1899"	"Serotonin 3a (5-HT3a) receptor"	"Ki"	0.03162	"P46098"	"HTR3A"	"palonosetron"
"quetiapine_CHEMBL1899"	"quetiapine"	"CHEMBL1899"	"Serotonin 3a (5-HT3a) receptor"	"Ki"	1000	"P46098"	"HTR3A"	"quetiapine"
"risperidone_CHEMBL1899"	"risperidone"	"CHEMBL1899"	"Serotonin 3a (5-HT3a) receptor"	"Ki"	1000	"P46098"	"HTR3A"	"risperidone"
"vortioxetine_CHEMBL1899"	"vortioxetine"	"CHEMBL1899"	"Serotonin 3a (5-HT3a) receptor"	"Ki"	13.35	"P46098"	"HTR3A"	"vortioxetine"
"flumazenil_CHEMBL4956"	"flumazenil"	"CHEMBL4956"	"GABA receptor alpha-2 subunit"	"Ki"	5.7	"P47869"	"GABRA2"	"flumazenil"
"zolpidem_CHEMBL4956"	"zolpidem"	"CHEMBL4956"	"GABA receptor alpha-2 subunit"	"Ki"	408	"P47869"	"GABRA2"	"zolpidem"
"bretazenil_CHEMBL2094130"	"bretazenil"	"CHEMBL2094130"	"GABA-A receptor; alpha-2/beta-3/gamma-2"	"Ki"	0.64	"P47869"	"GABRA2"	"bretazenil"
"CL-218872_CHEMBL2094130"	"CL-218872"	"CHEMBL2094130"	"GABA-A receptor; alpha-2/beta-3/gamma-2"	"Ki"	1964	"P47869"	"GABRA2"	"CL-218872"
"diazepam_CHEMBL2094130"	"diazepam"	"CHEMBL2094130"	"GABA-A receptor; alpha-2/beta-3/gamma-2"	"Ki"	20	"P47869"	"GABRA2"	"diazepam"
"flumazenil_CHEMBL2094130"	"flumazenil"	"CHEMBL2094130"	"GABA-A receptor; alpha-2/beta-3/gamma-2"	"Ki"	0.9	"P47869"	"GABRA2"	"flumazenil"
"ZK-93423_CHEMBL2094130"	"ZK-93423"	"CHEMBL2094130"	"GABA-A receptor; alpha-2/beta-3/gamma-2"	"Ki"	4.2	"P47869"	"GABRA2"	"ZK-93423"
"ZK-93426_CHEMBL2094130"	"ZK-93426"	"CHEMBL2094130"	"GABA-A receptor; alpha-2/beta-3/gamma-2"	"Ki"	137	"P47869"	"GABRA2"	"ZK-93426"
"zolpidem_CHEMBL2094130"	"zolpidem"	"CHEMBL2094130"	"GABA-A receptor; alpha-2/beta-3/gamma-2"	"Ki"	156	"P47869"	"GABRA2"	"zolpidem"
"diazepam_CHEMBL2111370"	"diazepam"	"CHEMBL2111370"	"GABA A receptor alpha-6/beta-2/gamma-2"	"Ki"	7000	"P47870"	"GABRB2"	"diazepam"
"MK-0893_CHEMBL1985"	"MK-0893"	"CHEMBL1985"	"Glucagon receptor"	"Ki"	70	"P47871"	"GCGR"	"MK-0893"
"aripiprazole_CHEMBL3426"	"aripiprazole"	"CHEMBL3426"	"Serotonin 5a (5-HT5a) receptor"	"Ki"	1000	"P47898"	"HTR5A"	"aripiprazole"
"clozapine_CHEMBL3426"	"clozapine"	"CHEMBL3426"	"Serotonin 5a (5-HT5a) receptor"	"Ki"	1000	"P47898"	"HTR5A"	"clozapine"
"ketanserin_CHEMBL3426"	"ketanserin"	"CHEMBL3426"	"Serotonin 5a (5-HT5a) receptor"	"Ki"	20000	"P47898"	"HTR5A"	"ketanserin"
"olanzapine_CHEMBL3426"	"olanzapine"	"CHEMBL3426"	"Serotonin 5a (5-HT5a) receptor"	"Ki"	1000	"P47898"	"HTR5A"	"olanzapine"
"quetiapine_CHEMBL3426"	"quetiapine"	"CHEMBL3426"	"Serotonin 5a (5-HT5a) receptor"	"Ki"	1000	"P47898"	"HTR5A"	"quetiapine"
"risperidone_CHEMBL3426"	"risperidone"	"CHEMBL3426"	"Serotonin 5a (5-HT5a) receptor"	"Ki"	1000	"P47898"	"HTR5A"	"risperidone"
"sorafenib_CHEMBL3426"	"sorafenib"	"CHEMBL3426"	"Serotonin 5a (5-HT5a) receptor"	"Ki"	3296	"P47898"	"HTR5A"	"sorafenib"
"vortioxetine_CHEMBL3426"	"vortioxetine"	"CHEMBL3426"	"Serotonin 5a (5-HT5a) receptor"	"Ki"	220	"P47898"	"HTR5A"	"vortioxetine"
"allopurinol_CHEMBL1929"	"allopurinol"	"CHEMBL1929"	"Xanthine dehydrogenase"	"Ki"	4275	"P47989"	"XDH"	"allopurinol"
"luteolin_CHEMBL1929"	"luteolin"	"CHEMBL1929"	"Xanthine dehydrogenase"	"Ki"	2900	"P47989"	"XDH"	"luteolin"
"oxypurinol_CHEMBL1929"	"oxypurinol"	"CHEMBL1929"	"Xanthine dehydrogenase"	"Ki"	517.5	"P47989"	"XDH"	"oxypurinol"
"quercetin_CHEMBL1929"	"quercetin"	"CHEMBL1929"	"Xanthine dehydrogenase"	"Ki"	280	"P47989"	"XDH"	"quercetin"
"agomelatine_CHEMBL1945"	"agomelatine"	"CHEMBL1945"	"Melatonin receptor 1A"	"Ki"	0.1	"P48039"	"MTNR1A"	"agomelatine"
"dopamine_CHEMBL1945"	"dopamine"	"CHEMBL1945"	"Melatonin receptor 1A"	"Ki"	7100	"P48039"	"MTNR1A"	"dopamine"
"melatonin_CHEMBL1945"	"melatonin"	"CHEMBL1945"	"Melatonin receptor 1A"	"Ki"	0.263	"P48039"	"MTNR1A"	"melatonin"
"ramelteon_CHEMBL1945"	"ramelteon"	"CHEMBL1945"	"Melatonin receptor 1A"	"Ki"	0.0138	"P48039"	"MTNR1A"	"ramelteon"
"agomelatine_CHEMBL2094268"	"agomelatine"	"CHEMBL2094268"	"Melatonin receptor"	"Ki"	0.1	"P48039"	"MTNR1A"	"agomelatine"
"melatonin_CHEMBL2094268"	"melatonin"	"CHEMBL2094268"	"Melatonin receptor"	"Ki"	0.41	"P48039"	"MTNR1A"	"melatonin"
"ramelteon_CHEMBL2094268"	"ramelteon"	"CHEMBL2094268"	"Melatonin receptor"	"Ki"	0.0138	"P48039"	"MTNR1A"	"ramelteon"
"flumazenil_CHEMBL2472"	"flumazenil"	"CHEMBL2472"	"GABA receptor alpha-4 subunit"	"Ki"	2	"P48169"	"GABRA4"	"flumazenil"
"zolpidem_CHEMBL2472"	"zolpidem"	"CHEMBL2472"	"GABA receptor alpha-4 subunit"	"Ki"	15000	"P48169"	"GABRA4"	"zolpidem"
"ZK-93426_CHEMBL2111366"	"ZK-93426"	"CHEMBL2111366"	"GABA A receptor alpha-4/beta-3/gamma-2"	"Ki"	137	"P48169"	"GABRA4"	"ZK-93426"
"bexarotene_CHEMBL2004"	"bexarotene"	"CHEMBL2004"	"Retinoid X receptor gamma"	"Ki"	29	"P48443"	"RXRG"	"bexarotene"
"alisertib_CHEMBL2793"	"alisertib"	"CHEMBL2793"	"Casein kinase I alpha"	"Ki"	5011.87	"P48729"	"CSNK1A1"	"alisertib"
"barasertib_CHEMBL2793"	"barasertib"	"CHEMBL2793"	"Casein kinase I alpha"	"Ki"	3981.07	"P48729"	"CSNK1A1"	"barasertib"
"barasertib-HQPA_CHEMBL2793"	"barasertib-HQPA"	"CHEMBL2793"	"Casein kinase I alpha"	"Ki"	3981.07	"P48729"	"CSNK1A1"	"barasertib-HQPA"
"BMS-387032_CHEMBL2793"	"BMS-387032"	"CHEMBL2793"	"Casein kinase I alpha"	"Ki"	3981.07	"P48729"	"CSNK1A1"	"BMS-387032"
"cediranib_CHEMBL2793"	"cediranib"	"CHEMBL2793"	"Casein kinase I alpha"	"Ki"	5011.87	"P48729"	"CSNK1A1"	"cediranib"
"CHIR-99021_CHEMBL2793"	"CHIR-99021"	"CHEMBL2793"	"Casein kinase I alpha"	"Ki"	6309.57	"P48729"	"CSNK1A1"	"CHIR-99021"
"dovitinib_CHEMBL2793"	"dovitinib"	"CHEMBL2793"	"Casein kinase I alpha"	"Ki"	5011.87	"P48729"	"CSNK1A1"	"dovitinib"
"erlotinib_CHEMBL2793"	"erlotinib"	"CHEMBL2793"	"Casein kinase I alpha"	"Ki"	3981.07	"P48729"	"CSNK1A1"	"erlotinib"
"fasudil_CHEMBL2793"	"fasudil"	"CHEMBL2793"	"Casein kinase I alpha"	"Ki"	3981.07	"P48729"	"CSNK1A1"	"fasudil"
"fostamatinib_CHEMBL2793"	"fostamatinib"	"CHEMBL2793"	"Casein kinase I alpha"	"Ki"	5011.87	"P48729"	"CSNK1A1"	"fostamatinib"
"gefitinib_CHEMBL2793"	"gefitinib"	"CHEMBL2793"	"Casein kinase I alpha"	"Ki"	5011.87	"P48729"	"CSNK1A1"	"gefitinib"
"GW-843682X_CHEMBL2793"	"GW-843682X"	"CHEMBL2793"	"Casein kinase I alpha"	"Ki"	6309.57	"P48729"	"CSNK1A1"	"GW-843682X"
"imatinib_CHEMBL2793"	"imatinib"	"CHEMBL2793"	"Casein kinase I alpha"	"Ki"	5011.87	"P48729"	"CSNK1A1"	"imatinib"
"KD-025_CHEMBL2793"	"KD-025"	"CHEMBL2793"	"Casein kinase I alpha"	"Ki"	6309.57	"P48729"	"CSNK1A1"	"KD-025"
"lapatinib_CHEMBL2793"	"lapatinib"	"CHEMBL2793"	"Casein kinase I alpha"	"Ki"	3981.07	"P48729"	"CSNK1A1"	"lapatinib"
"linifanib_CHEMBL2793"	"linifanib"	"CHEMBL2793"	"Casein kinase I alpha"	"Ki"	3981.07	"P48729"	"CSNK1A1"	"linifanib"
"linsitinib_CHEMBL2793"	"linsitinib"	"CHEMBL2793"	"Casein kinase I alpha"	"Ki"	6309.57	"P48729"	"CSNK1A1"	"linsitinib"
"LY-2090314_CHEMBL2793"	"LY-2090314"	"CHEMBL2793"	"Casein kinase I alpha"	"Ki"	6309.57	"P48729"	"CSNK1A1"	"LY-2090314"
"MK-1775_CHEMBL2793"	"MK-1775"	"CHEMBL2793"	"Casein kinase I alpha"	"Ki"	3981.07	"P48729"	"CSNK1A1"	"MK-1775"
"MLN-8054_CHEMBL2793"	"MLN-8054"	"CHEMBL2793"	"Casein kinase I alpha"	"Ki"	3981.07	"P48729"	"CSNK1A1"	"MLN-8054"
"NVP-BEZ235_CHEMBL2793"	"NVP-BEZ235"	"CHEMBL2793"	"Casein kinase I alpha"	"Ki"	3981.07	"P48729"	"CSNK1A1"	"NVP-BEZ235"
"NVP-TAE684_CHEMBL2793"	"NVP-TAE684"	"CHEMBL2793"	"Casein kinase I alpha"	"Ki"	5011.87	"P48729"	"CSNK1A1"	"NVP-TAE684"
"palbociclib_CHEMBL2793"	"palbociclib"	"CHEMBL2793"	"Casein kinase I alpha"	"Ki"	3981.07	"P48729"	"CSNK1A1"	"palbociclib"
"PF-562271_CHEMBL2793"	"PF-562271"	"CHEMBL2793"	"Casein kinase I alpha"	"Ki"	5011.87	"P48729"	"CSNK1A1"	"PF-562271"
"SB-203580_CHEMBL2793"	"SB-203580"	"CHEMBL2793"	"Casein kinase I alpha"	"Ki"	316.23	"P48729"	"CSNK1A1"	"SB-203580"
"SB-239063_CHEMBL2793"	"SB-239063"	"CHEMBL2793"	"Casein kinase I alpha"	"Ki"	501.19	"P48729"	"CSNK1A1"	"SB-239063"
"SB-242235_CHEMBL2793"	"SB-242235"	"CHEMBL2793"	"Casein kinase I alpha"	"Ki"	794.33	"P48729"	"CSNK1A1"	"SB-242235"
"sorafenib_CHEMBL2793"	"sorafenib"	"CHEMBL2793"	"Casein kinase I alpha"	"Ki"	3981.07	"P48729"	"CSNK1A1"	"sorafenib"
"sotrastaurin_CHEMBL2793"	"sotrastaurin"	"CHEMBL2793"	"Casein kinase I alpha"	"Ki"	5011.87	"P48729"	"CSNK1A1"	"sotrastaurin"
"SYK-inhibitor_CHEMBL2793"	"SYK-inhibitor"	"CHEMBL2793"	"Casein kinase I alpha"	"Ki"	6309.57	"P48729"	"CSNK1A1"	"SYK-inhibitor"
"TAK-715_CHEMBL2793"	"TAK-715"	"CHEMBL2793"	"Casein kinase I alpha"	"Ki"	100	"P48729"	"CSNK1A1"	"TAK-715"
"tandutinib_CHEMBL2793"	"tandutinib"	"CHEMBL2793"	"Casein kinase I alpha"	"Ki"	3981.07	"P48729"	"CSNK1A1"	"tandutinib"
"TGX-221_CHEMBL2793"	"TGX-221"	"CHEMBL2793"	"Casein kinase I alpha"	"Ki"	1995.26	"P48729"	"CSNK1A1"	"TGX-221"
"tozasertib_CHEMBL2793"	"tozasertib"	"CHEMBL2793"	"Casein kinase I alpha"	"Ki"	3981.07	"P48729"	"CSNK1A1"	"tozasertib"
"VX-745_CHEMBL2793"	"VX-745"	"CHEMBL2793"	"Casein kinase I alpha"	"Ki"	3981.07	"P48729"	"CSNK1A1"	"VX-745"
"Y-27632_CHEMBL2793"	"Y-27632"	"CHEMBL2793"	"Casein kinase I alpha"	"Ki"	3981.07	"P48729"	"CSNK1A1"	"Y-27632"
"ZM-447439_CHEMBL2793"	"ZM-447439"	"CHEMBL2793"	"Casein kinase I alpha"	"Ki"	3981.07	"P48729"	"CSNK1A1"	"ZM-447439"
"alisertib_CHEMBL2828"	"alisertib"	"CHEMBL2828"	"Casein kinase I delta"	"Ki"	7943.28	"P48730"	"CSNK1D"	"alisertib"
"barasertib-HQPA_CHEMBL2828"	"barasertib-HQPA"	"CHEMBL2828"	"Casein kinase I delta"	"Ki"	5011.87	"P48730"	"CSNK1D"	"barasertib-HQPA"
"BMS-345541_CHEMBL2828"	"BMS-345541"	"CHEMBL2828"	"Casein kinase I delta"	"Ki"	6309.57	"P48730"	"CSNK1D"	"BMS-345541"
"cediranib_CHEMBL2828"	"cediranib"	"CHEMBL2828"	"Casein kinase I delta"	"Ki"	7943.28	"P48730"	"CSNK1D"	"cediranib"
"CHIR-99021_CHEMBL2828"	"CHIR-99021"	"CHEMBL2828"	"Casein kinase I delta"	"Ki"	7943.28	"P48730"	"CSNK1D"	"CHIR-99021"
"dovitinib_CHEMBL2828"	"dovitinib"	"CHEMBL2828"	"Casein kinase I delta"	"Ki"	1584.89	"P48730"	"CSNK1D"	"dovitinib"
"erlotinib_CHEMBL2828"	"erlotinib"	"CHEMBL2828"	"Casein kinase I delta"	"Ki"	7943.28	"P48730"	"CSNK1D"	"erlotinib"
"fasudil_CHEMBL2828"	"fasudil"	"CHEMBL2828"	"Casein kinase I delta"	"Ki"	7943.28	"P48730"	"CSNK1D"	"fasudil"
"fostamatinib_CHEMBL2828"	"fostamatinib"	"CHEMBL2828"	"Casein kinase I delta"	"Ki"	7943.28	"P48730"	"CSNK1D"	"fostamatinib"
"gefitinib_CHEMBL2828"	"gefitinib"	"CHEMBL2828"	"Casein kinase I delta"	"Ki"	7943.28	"P48730"	"CSNK1D"	"gefitinib"
"GW-843682X_CHEMBL2828"	"GW-843682X"	"CHEMBL2828"	"Casein kinase I delta"	"Ki"	7943.28	"P48730"	"CSNK1D"	"GW-843682X"
"imatinib_CHEMBL2828"	"imatinib"	"CHEMBL2828"	"Casein kinase I delta"	"Ki"	7943.28	"P48730"	"CSNK1D"	"imatinib"
"KD-025_CHEMBL2828"	"KD-025"	"CHEMBL2828"	"Casein kinase I delta"	"Ki"	7943.28	"P48730"	"CSNK1D"	"KD-025"
"lapatinib_CHEMBL2828"	"lapatinib"	"CHEMBL2828"	"Casein kinase I delta"	"Ki"	7943.28	"P48730"	"CSNK1D"	"lapatinib"
"linifanib_CHEMBL2828"	"linifanib"	"CHEMBL2828"	"Casein kinase I delta"	"Ki"	3981.07	"P48730"	"CSNK1D"	"linifanib"
"linsitinib_CHEMBL2828"	"linsitinib"	"CHEMBL2828"	"Casein kinase I delta"	"Ki"	7943.28	"P48730"	"CSNK1D"	"linsitinib"
"LY-2090314_CHEMBL2828"	"LY-2090314"	"CHEMBL2828"	"Casein kinase I delta"	"Ki"	7943.28	"P48730"	"CSNK1D"	"LY-2090314"
"MLN-8054_CHEMBL2828"	"MLN-8054"	"CHEMBL2828"	"Casein kinase I delta"	"Ki"	7943.28	"P48730"	"CSNK1D"	"MLN-8054"
"NVP-TAE684_CHEMBL2828"	"NVP-TAE684"	"CHEMBL2828"	"Casein kinase I delta"	"Ki"	7943.28	"P48730"	"CSNK1D"	"NVP-TAE684"
"PF-562271_CHEMBL2828"	"PF-562271"	"CHEMBL2828"	"Casein kinase I delta"	"Ki"	7943.28	"P48730"	"CSNK1D"	"PF-562271"
"PI-103_CHEMBL2828"	"PI-103"	"CHEMBL2828"	"Casein kinase I delta"	"Ki"	7943.28	"P48730"	"CSNK1D"	"PI-103"
"rucaparib_CHEMBL2828"	"rucaparib"	"CHEMBL2828"	"Casein kinase I delta"	"Ki"	7943.28	"P48730"	"CSNK1D"	"rucaparib"
"SB-203580_CHEMBL2828"	"SB-203580"	"CHEMBL2828"	"Casein kinase I delta"	"Ki"	39.81	"P48730"	"CSNK1D"	"SB-203580"
"SB-239063_CHEMBL2828"	"SB-239063"	"CHEMBL2828"	"Casein kinase I delta"	"Ki"	25.12	"P48730"	"CSNK1D"	"SB-239063"
"SB-242235_CHEMBL2828"	"SB-242235"	"CHEMBL2828"	"Casein kinase I delta"	"Ki"	19.95	"P48730"	"CSNK1D"	"SB-242235"
"sorafenib_CHEMBL2828"	"sorafenib"	"CHEMBL2828"	"Casein kinase I delta"	"Ki"	7943.28	"P48730"	"CSNK1D"	"sorafenib"
"sotrastaurin_CHEMBL2828"	"sotrastaurin"	"CHEMBL2828"	"Casein kinase I delta"	"Ki"	7943.28	"P48730"	"CSNK1D"	"sotrastaurin"
"SYK-inhibitor_CHEMBL2828"	"SYK-inhibitor"	"CHEMBL2828"	"Casein kinase I delta"	"Ki"	7943.28	"P48730"	"CSNK1D"	"SYK-inhibitor"
"TAK-715_CHEMBL2828"	"TAK-715"	"CHEMBL2828"	"Casein kinase I delta"	"Ki"	25.12	"P48730"	"CSNK1D"	"TAK-715"
"tandutinib_CHEMBL2828"	"tandutinib"	"CHEMBL2828"	"Casein kinase I delta"	"Ki"	7943.28	"P48730"	"CSNK1D"	"tandutinib"
"tozasertib_CHEMBL2828"	"tozasertib"	"CHEMBL2828"	"Casein kinase I delta"	"Ki"	7943.28	"P48730"	"CSNK1D"	"tozasertib"
"VX-745_CHEMBL2828"	"VX-745"	"CHEMBL2828"	"Casein kinase I delta"	"Ki"	7943.28	"P48730"	"CSNK1D"	"VX-745"
"Y-27632_CHEMBL2828"	"Y-27632"	"CHEMBL2828"	"Casein kinase I delta"	"Ki"	7943.28	"P48730"	"CSNK1D"	"Y-27632"
"GDC-0941_CHEMBL3267"	"GDC-0941"	"CHEMBL3267"	"PI3-kinase p110-gamma subunit"	"Ki"	1.4	"P48736"	"PIK3CG"	"GDC-0941"
"taselisib_CHEMBL3267"	"taselisib"	"CHEMBL3267"	"PI3-kinase p110-gamma subunit"	"Ki"	0.97	"P48736"	"PIK3CG"	"taselisib"
"alisertib_CHEMBL2208"	"alisertib"	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Ki"	7943.28	"P49137"	"MAPKAPK2"	"alisertib"
"barasertib-HQPA_CHEMBL2208"	"barasertib-HQPA"	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Ki"	7943.28	"P49137"	"MAPKAPK2"	"barasertib-HQPA"
"cediranib_CHEMBL2208"	"cediranib"	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Ki"	7943.28	"P49137"	"MAPKAPK2"	"cediranib"
"CHIR-99021_CHEMBL2208"	"CHIR-99021"	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Ki"	7943.28	"P49137"	"MAPKAPK2"	"CHIR-99021"
"dovitinib_CHEMBL2208"	"dovitinib"	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Ki"	7943.28	"P49137"	"MAPKAPK2"	"dovitinib"
"erlotinib_CHEMBL2208"	"erlotinib"	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Ki"	7943.28	"P49137"	"MAPKAPK2"	"erlotinib"
"fasudil_CHEMBL2208"	"fasudil"	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Ki"	7943.28	"P49137"	"MAPKAPK2"	"fasudil"
"fostamatinib_CHEMBL2208"	"fostamatinib"	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Ki"	7943.28	"P49137"	"MAPKAPK2"	"fostamatinib"
"gefitinib_CHEMBL2208"	"gefitinib"	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Ki"	7943.28	"P49137"	"MAPKAPK2"	"gefitinib"
"GW-843682X_CHEMBL2208"	"GW-843682X"	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Ki"	7943.28	"P49137"	"MAPKAPK2"	"GW-843682X"
"imatinib_CHEMBL2208"	"imatinib"	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Ki"	7943.28	"P49137"	"MAPKAPK2"	"imatinib"
"KD-025_CHEMBL2208"	"KD-025"	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Ki"	7943.28	"P49137"	"MAPKAPK2"	"KD-025"
"lapatinib_CHEMBL2208"	"lapatinib"	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Ki"	7943.28	"P49137"	"MAPKAPK2"	"lapatinib"
"linifanib_CHEMBL2208"	"linifanib"	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Ki"	7943.28	"P49137"	"MAPKAPK2"	"linifanib"
"linsitinib_CHEMBL2208"	"linsitinib"	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Ki"	7943.28	"P49137"	"MAPKAPK2"	"linsitinib"
"LY-2090314_CHEMBL2208"	"LY-2090314"	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Ki"	7943.28	"P49137"	"MAPKAPK2"	"LY-2090314"
"MLN-8054_CHEMBL2208"	"MLN-8054"	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Ki"	7943.28	"P49137"	"MAPKAPK2"	"MLN-8054"
"NVP-TAE684_CHEMBL2208"	"NVP-TAE684"	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Ki"	7943.28	"P49137"	"MAPKAPK2"	"NVP-TAE684"
