Genes log2FoldChange
SPINT2 1.14465884265076
YIF1B 1.54530390747363
DNAAF3 1.84348213108834
PSCA -4.5024534650779
CHAF1A 1.82940915430749
PLIN4 -3.05359962590206
KIFC2 1.33626582371331
TRPV3 1.74467996379716
C19orf48 1.37879527821531
KLK4 3.09354943533241
ACER1 -2.11180621013431
RCOR2 1.51576384789687
IGFBP6 -1.78682163723208
CDK2AP2 1.00345713472925
NUDT8 1.19327297983776
TBX10 2.38927455936874
CD300C 1.79256080300872
CD300A 1.89813773457259
MRPL58 1.19770874961003
TMC8 1.61176320631928
TK1 2.66958261719104
TMEM68 1.02435533791538
TMEM99 1.54264298129879
SOST 7.81783826625364
DNASE1L2 1.2829696396742
CASKIN1 1.04768197638389
KCTD5 1.1356317152719
RAB3IL1 1.02072246248628
POLR2G 1.23097762808158
SLC3A2 1.68876338783628
C11orf84 1.80127376049813
FADD 2.21569248398695
SAC3D1 1.59715685719369
PBK 2.68782255612747
SCARA5 -3.14783419867222
COPS6 1.17038017049628
FAM83B 1.27773507347364
RNF187 1.01247390602961
DDIT4 1.41756213963987
GNG4 2.38521035228972
NKIRAS2 1.07401445045394
DNAJC7 1.02654330631111
FOXI1 3.68293340400535
COA6 1.75839591810112
HIST1H1E 2.82399142675252
MPLKIP 1.45224620052406
ACOX2 -1.2609867616348
FAM107A -2.73453344027571
SCN11A -1.66507346848755
FILIP1L -1.50348174217236
MFSD2A 2.07323475860703
DTYMK 1.72173658085396
TAP1 1.72258629606054
RFWD3 1.5561893715351
STIP1 1.34848279371344
SCNN1B -1.91722848217806
HR 1.2748105313044
REEP4 1.2821549655943
TNXB -3.06393614506383
BMP1 1.56664164482094
ATXN2L 1.16827839463705
PHYHIP -2.40883656310783
CCDC110 -1.4129204600382
FEN1 1.96385327859639
SDPR -1.46147317896433
GBX2 3.39563700846836
c(\COL3A1\, \MIR3606\) 2.21507323793614
GFRA2 -2.05653402536339
TMEM223 1.0023599204891
SLC20A2 1.20059555083389
DPCR1 -2.66723795406624
IL7R 1.6866750483643
FAM178B 2.36929812610032
TCTN2 1.1765181641045
SHOX2 2.66572895828181
ATOH8 -1.89156695781494
USP39 1.18020480989276
RNF181 1.06314365290987
SLC35G2 1.17811970522185
GRM5 2.20845696451433
SIGLEC7 2.107329901067
COL4A3 -1.69745341978317
VCX3A 6.37832219849152
ACTBL2 1.60669791133636
AR -1.74132741357958
C8orf46 -1.8743005538845
HSPBAP1 1.23474029118225
CHST14 1.34781197905453
c(\ATF5\, \MIR4751\) 1.09499622377136
PCSK9 3.17031377421204
APEX2 1.17215358733312
RGS14 1.03762422922624
EFNA1 1.46786582102329
CXCL10 3.14657966610847
CXCL11 2.3431499549914
GPRIN1 2.41772194941316
NR0B1 5.00671186697556
STK32A -1.39791193147826
PDILT -5.32008669744892
RNASE2 3.78590793903346
RSPH10B2 1.37406347106688
RNASE6 1.32132139541806
NPR1 -1.46667611792221
CXCL8 4.54451507205744
COL22A1 2.865941861753
CD52 1.44540759357523
HTRA4 1.64355484233311
ZNF280A 4.85009900265412
CT55 3.51360538655539
BNC1 1.76128899619934
GKN1 -7.77116124214575
CKAP2L 2.66868193508909
c(\BOLA2\, \BOLA2B\) 1.52219194338905
BUB1 2.61255797388173
SPNS1 1.15384960473374
LRRC45 1.08492660224237
CHRNA5 1.32021394528463
CENPX 1.24518983445785
AGPAT2 1.31839414651212
GPS1 1.03775679141873
RAC3 1.30268086556779
LINGO1 2.20649759494606
ROBO1 1.24213867023909
REPS2 -1.33621436618308
TPST1 1.15751664888806
TM4SF1 1.41867211076492
GUSB 1.00310288342691
IFFO2 1.24095989293017
MYRIP -3.04607231047972
YWHAG 1.39363633630944
CNTROB 1.11306000358003
ZPLD1 2.5166164585523
KCNAB3 1.15299388530833
LOC728554 1.4591643431656
HMP19 -2.37942671507481
SIK2 -1.22679876936809
RNF150 -1.51204338543233
CHRNB1 1.26176138224815
NANP 1.09246412628404
ANKK1 1.83784747936216
FAXDC2 -1.14429509443096
HSPB2 -1.17667028935116
CNGB3 1.64312603893306
CDK1 2.58475642202061
CST2 5.18067175998833
CST1 6.04373593342772
DCLK2 -1.60088173182787
GPRC5C -1.68275441661738
ADORA2B 2.01419354328454
CD14 1.37571190024398
C14orf169 1.02612736204573
KRT4 -2.3263090059537
LONRF2 -2.72805038075042
PA2G4 1.19923827677951
KRT83 1.84783247015836
ARL6IP1 1.29413212200685
SERPINB9 1.6317655972654
IRX1 2.44353345939787
CDH2 -2.45623828348233
SIX2 3.54050494837756
STAT2 1.24600005620967
COMMD5 1.10296180293496
SGCD -1.51138443230773
GTSF1 5.11875850189628
ARMC10 1.05744101305333
MURC 1.49926836139152
HOXB9 3.05633304791328
KCNS3 2.21522468416032
CDCA4 2.28794423630342
HTRA3 1.37254410765099
FOXN2 1.31338405132672
CELP 3.47885698210907
CEL 3.40633323350904
TRIAP1 1.11754930029385
TSEN34 1.00803952922017
OSCAR 2.22086118159642
TANC2 1.02431611928288
c(\DCDC1\, \DCDC5\) 1.67158284505872
PDGFD -1.67390368054228
HS6ST2 3.40477432723502
FPR2 1.8170108453009
FAM86JP 1.80545257660207
ALK -1.45047473634262
OBP2B 3.76816643561369
KCNG3 2.9092536724134
C9orf16 1.29015291674099
ZNF692 1.06979277431148
GRIK1 -1.45486291021798
NETO2 1.78503541759985
SCAND1 1.07207430117012
C10orf35 1.42263279307079
SHCBP1 2.35862601382669
NPTX1 -2.37233284604358
KCNK3 -1.85274486223951
CHST11 1.81251116013127
ESCO2 1.78178919077148
LURAP1 -1.02796998389552
KCND3 -1.2103508524501
APLN 2.67464122399415
PDE7B -1.09219596118831
MRPL36 1.4641638415099
POLR1C 1.38709861307035
ZNF318 1.09276470431674
LRRC8C 1.1133551816567
LRRC8D 1.07141954095055
COL24A1 1.64349882388144
NEUROD2 2.92481783959566
MAP6 -1.78194064479005
NMUR1 -1.88098645659362
CLSTN1 1.06858566065257
PIK3CD 1.17913074044134
P2RY6 2.40666431264594
GPR82 1.26241955800688
PLEKHG5 1.17690720673254
RGS19 1.88483629513898
DEFB4A 3.65636838971646
ANO5 -1.4451026888725
VAT1L -1.3138717135636
PAH 4.0561160263449
NHLH1 1.56963776732261
RHNO1 1.47753590602343
CTPS1 1.49663796306571
CFAP46 -1.87974951562923
ZNF540 -1.37881621318552
ANGPTL7 -2.18907484379002
NINJ2 1.18130857750364
RRM2 2.36107363216601
RPS21 1.20365395969593
PRNP 1.12718978934885
AQP4 -7.26145265027822
ZNF217 1.13771897331046
PPIH 1.47218216573442
C20orf196 1.09893340357698
ZNF556 1.92073625046049
THOP1 1.34747690552166
REG1B 6.64453550467096
EPHX4 2.00476648415811
LRRC15 2.93897730715766
SMN1 1.10826204132163
MTBP 1.27862055259118
TEFM 1.06556398886738
MRPL13 1.4527512063414
MALT1 1.06639534917391
CEBPB 1.21949538537823
PAIP1 1.18927729590102
CLEC7A 2.65843152243005
C5orf34 2.53009086116978
NEGR1 -2.33597774023655
ZNF131 1.31018708840176
CLEC12A 2.13744508443745
BPGM 1.27961785883491
POP7 1.6682154365295
STARD5 1.23323715813482
RCAN2 -2.56747990279971
GNB2 1.09492897274383
SYNPO2 -3.06200523394157
GTPBP2 1.05702470257839
IL17D 1.42322454404917
FUT9 -3.51902891975536
CARNS1 -1.31883196703213
PPP1CA 1.12447107717459
MUCL1 6.29982915110239
PDE3A -1.5553659130138
KLHL6 1.26901696387134
MRPL52 1.00661704464949
RAD9A 1.27937484208694
SLFN11 1.49796408942854
FAM71D 1.19172995759891
CFL1 1.07869819616292
RPL38 1.14931509640508
CES4A 1.25528236860326
NADSYN1 1.00930782292114
DHCR7 1.45137913949165
NBEA -1.29960750806855
ANKRD13D 1.3690665005748
MRGPRF -1.78820968162088
MIR4435-2HG 2.64277140123047
HPSE2 -2.7704613571172
GRK2 1.06829548499779
DEC1 3.07307238168174
HPSE 1.14030460565433
TRMT112 1.35386240064446
ADCK5 1.27817530471976
ADAMTS20 3.17230032462566
MTX1 1.10337531326642
ADCY5 -2.72980222954365
PARP14 1.29616505899654
CYSLTR1 -1.57368856103538
CKS1B 2.43444720617714
VANGL1 1.25025449739006
IQCB1 1.15126118146006
SYT12 2.1904552099885
DMRT2 3.2018837116579
c(\MZT2A\, \MIR4784\) 1.07545563024299
FAM86B3P 1.22901992902421
C1QB 1.52982273112512
C1QA 1.39738279637275
OLR1 4.27637069063766
NAA20 1.12910580589002
SAA1 3.96976320878855
PPP1R14B 1.40351509289054
NABP1 1.41919501851593
CEP83 1.12213137675489
SULT1B1 -2.11404913625584
PC 1.30507622565982
UGT2A1 4.02298535075135
LRFN4 1.96794290923146
SLC19A1 1.16103591485075
HSPB7 -3.04662959646439
RCE1 1.27632212198512
SPDYE2B 1.03264036772478
ADGRG2 -1.43530971256832
C11orf80 1.34250148165328
CD7 1.62061028165139
CNP 1.16336506205812
EIF1 1.02101756432662
TIGD3 1.77615014461102
DPY19L1 1.28484354385952
CBX2 3.3674740596459
SLCO4C1 3.95836287468758
XXYLT1 1.45937747362635
CEP19 2.37401579726579
FBXO45 1.57216946833195
SPERT 4.9019397089218
MSRB3 -1.84469689614733
TLR6 1.3530505015943
RGMB -1.57096948670203
GSTA3 -2.54602313223919
TRMT10C 1.05022022058712
CTU2 1.10804285203237
REP15 -1.9490196899724
SLC16A13 1.55663421834667
CHRNA9 3.85750779818633
PODN -1.37495464049579
SNHG11 1.04660711190173
C11orf45 1.69179573140551
EXO1 2.73996350076706
ZWILCH 1.74624043522359
SLC26A9 -2.55484680203953
MFSD4A -3.98963146593623
TMEM81 1.01701190283666
MRPL11 1.2339777375721
NPAS4 -2.07653061001542
ZNF497 1.30483471842304
PABPC5 -1.17264851641347
BRMS1 1.35328245305543
HRAS 1.19343435318394
CEP135 1.42986782807223
BTC -1.10014602867911
ADGRE1 2.18463238314912
CNIH2 2.13079027798362
NLRP6 2.76193596658293
RSRC1 1.50486276094694
KCTD13 1.17316114774684
P2RY14 -2.79638876055054
AMZ1 1.10989938144772
DHX36 1.05021015569634
KLC2 1.31585119294865
SLC22A1 1.57456800069814
CHST2 2.52681404182663
ATR 1.25152868257948
UBE2C 2.8844612352426
DES -3.10410739196598
MARCKSL1 1.21686312472981
CADM2 -2.87022180184346
PSMD2 1.35842382383049
FAM182B 1.44091185980147
PARL 1.04625901530743
DDIT3 1.17528117285084
CKAP5 1.38987656153891
CHST1 3.52753756669561
CENPS 1.09751019412879
PHYHD1 -1.28414008973122
CCNE2 1.83290436438224
ZNF519 1.10973385673985
BANF1 1.63831911318472
c(\CHRNA7\, \CHRFAM7A\, \LOC101929970\) -1.3156157884614
PTPN2 1.06229453787649
SCUBE2 -2.35611321301899
CCDC14 1.09360013008016
SART1 1.02304725662777
LIPT2 1.22137465234957
DRAP1 1.17717041628576
MRPL48 1.26301725768213
FOSL1 1.61664651974762
CCDC85B 1.15428141491346
RMI2 2.04146631810107
GPR156 2.28239589397193
TOMM5 1.38052890055275
PRIMA1 -1.73088190550073
RUVBL1 1.3736834885508
ETV4 2.33061088841218
CREG2 2.91133856735752
WBSCR28 3.10323280023518
HOXD8 1.74690340855685
TSPEAR 1.94224963214019
UBE2O 1.02137090012839
B3GALT6 1.19914024398633
JAKMIP2 2.20082071783694
KCNE5 1.23041644455513
SSNA1 1.06592207261602
CSTF3 1.19507130391252
DLEU1 1.03402282914068
UFSP1 1.49436743316831
SPHK1 1.21045121385808
ENTHD1 2.16381261515349
ATAD5 1.72981211942799
RTTN 1.04069013077998
ACBD7 2.08429643314531
ZNF135 -1.17753726161434
PRR18 2.70069899765627
B3GNT4 1.27156965444321
CRLF3 1.23230785591059
VPS37D 1.50467775525893
SLCO3A1 1.63580624483874
GNG7 -1.9454642407171
DCAF4L2 5.25194163343432
B3GNT5 1.79228465938115
c(\LMNB2\, \MIR7108\) 1.83857981442783
FOXL1 2.24773409283313
FOXC2 3.16001401344771
C8orf59 1.12847681621243
BASP1 2.45458515737163
FAM91A1 1.45878831409464
SOX11 1.7762167013655
TYMS 2.30631318525369
ANKLE2 1.21721511516228
C8G 2.28157663128512
GCNT4 -1.79887698333169
ACER2 -2.0455820274497
POLE 1.11866803349253
MRVI1-AS1 -1.54351306384199
LINC00982 -4.67230191910865
FAM9B 4.02399793109029
PUS1 1.46515013270836
FBXO39 2.87107904170951
KCNA2 -2.12590744830266
C8orf31 2.2262395915151
c(\OVOS2\, \OVOS\) 3.85437651887627
LRRN4CL -1.38443597763618
PPFIA3 1.13548437276613
MAGEF1 1.49090440324802
SAMD9L 1.49371747325706
ZFAS1 1.16387657492442
PAWR 1.04912944155218
TGIF1 1.17080632714872
GPR4 1.11355946556314
ACOT4 1.00553722475398
ZBTB33 1.0487293417956
VCX2 6.71565773421624
RPRM -1.84911508746039
SLC25A22 1.38545555877044
TBL1XR1 1.13293774528614
GSG2 2.2634696179589
PGBD5 2.45569604925635
C12orf54 3.06640016818496
MBOAT4 -1.05602177783803
AGTRAP 1.9226157089575
SRRM3 2.05278469806751
NECTIN3 -1.33633695141265
ANXA2R 1.82096174773732
SOX12 1.44559603680466
LOC648987 1.49425385198852
PCDHB9 1.19433589781602
SVBP 1.02752663187378
ARL6IP6 1.51476895403952
ODF3B 1.9899494832396
ADAMTSL1 -2.26661306603704
DDX10 1.10385826353175
ZNF114 3.03520757226992
GEN1 1.54681519451136
SHISA3 -1.98794752863624
ZFAND2A 1.37482578753969
FAM220A 1.08618095656571
GLDC 3.32304071746512
MCMDC2 1.24516719247921
TUBAL3 1.77244125875087
KLHL11 1.0086193390614
CD28 1.34308515503727
ERBB4 -2.36306524544054
MAF 1.34518176494431
PSAPL1 -3.16103612655306
PARP10 1.23800872988187
SUZ12 1.10491078926436
RPP25 1.2963851652545
GRINA 1.51811834235006
ERFE 3.04406336031431
CPNE7 2.04301581560572
C5orf46 3.82002977680912
CD300LB 1.48789974159825
MSC 2.61033954526433
c(\EXOSC4\, \MIR6847\) 1.45860706414641
RMI1 1.01358302670736
AURKB 3.02470924275785
C14orf39 1.244091447119
TMEM107 1.21172378258703
RRS1 1.22419779789217
EXOC3L1 1.17434179920562
RCC2 1.62238970774181
ZFP42 4.27126916697374
FAM133A 4.96836657703314
HES7 3.14967529189906
FARSA 1.06987828407382
GGN 1.20307448137582
CALR 1.03340723040785
LDLRAD3 1.67759966626788
RAD23A 1.12489378547794
GADD45GIP1 1.2064731796307
LINC00174 1.00695945857003
FJX1 1.89019679192774
MKRN3 2.98039515804695
GRM8 1.45304515155855
PCED1B 1.94781683299629
APOBEC3B 2.38124144892018
FOXS1 3.19922393519107
LOC284023 1.09524971732227
CITED4 1.37028657278809
ABCA13 3.46866558338835
TIGD5 1.1017485023163
NRXN1 -2.37009581405762
CCR8 2.18372523925541
PUF60 1.21148716152633
SSC5D -1.54454273525852
DCTPP1 1.29302012204904
ZNF771 1.02651400828232
FAM71E2 2.95574684147712
ACTA2-AS1 -1.76815047281191
FAR2P1 5.38237639686865
RCC1 1.58709743947619
SLC9A4 -3.99131477743754
FGD6 1.77566538132362
ADGRD2 1.93176374479932
ALX1 5.97574950513974
CCDC43 1.13005952819376
MEIOC 1.24585508997619
FZD2 3.02149333264572
HCLS1 1.22855288947941
MTURN -1.89597938964272
PAK2 1.20160247989723
TPRXL 1.95885164919621
ARHGAP45 1.22387008496217
BHLHA15 -2.30905358144605
RNF182 2.97967654108232
HIST1H2AC 1.00679007033421
HIST1H2BC 1.93974727879028
MB21D2 1.18700641615673
SLC47A2 2.43114501947415
PRF1 1.47229449640691
OR2A4 1.39505939488025
SHISA2 3.26646960701266
S1PR5 2.66611711809899
OR51E1 1.98356402383675
HOXC9 2.87149788453911
HOXC10 2.54049326816857
MAP6D1 1.64050270732338
GREM2 -2.63689091438132
c(\SCRIB\, \MIR937\) 1.04162252229507
OXTR 1.60023629793109
FAM83H 1.15412972185978
ST20 1.44992389291689
MRPL14 1.47740783360615
GPR137C 1.46744464133355
AEN 1.01620577191299
METTL23 1.14669305624161
CHRM2 -3.54797972108446
MAPK15 2.05218966105666
ADIPOQ -4.47221102207615
F2R 1.8682025934301
LOC554223 1.5831818548308
c(\ZNF707\, \LOC101928160\) 1.10979337482906
MUC16 4.05157216113766
NPM1 1.11309686351245
PENK -1.82409666222152
HIST3H2A 1.41636199769383
TMEM132C -3.0898209696966
TMEM102 1.01002879274744
HEPHL1 3.14178659341797
LOC107983965 2.60173999389392
SAGE1 7.95903263444158
TMEM45A 3.05722980059173
RAP2B 1.50482565121256
FANCB 2.3179427217483
C6orf223 2.99068496672612
MEX3D 1.11699528369157
FDCSP 3.19043235146751
c(\SLX1B\, \LOC105369236\) 1.05893359224944
PHLDA2 1.3852974421255
GPR88 -1.37512109985266
GPR3 1.26477251816137
TMEM252 -3.34623025925352
SIAH2 1.03817619952928
TIGIT 1.85666727341084
SLC2A4 -2.76444895574159
CLDN7 1.40736928689715
COA4 1.20151089335673
GINS3 1.71874152290282
SNRPE 1.43770968490684
RTKN2 1.66599175361504
OGFRP1 1.07290704495003
ZNF716 3.09441166294633
NOP10 1.06012316604678
c(\FAM89A\, \MIR1182\) 1.78737445326878
TDRKH 1.25472091882445
TP53TG1 1.00530273094501
TSEN54 1.30539579136023
RAD51B 1.41339860975001
EXT1 1.32494241246094
SHMT2 1.29594897311187
ATP6AP2 1.03000273244581
SYNM -3.10846892356652
B4GALNT4 2.3109742749836
KCNJ14 1.37625962477169
FBXL6 1.47900527304223
GLTPD2 1.58733486474444
LIPF -6.1783760173746
FAM87A 1.05087992256412
NXPH4 3.4746605247228
CAPN12 1.28456267295309
KPNA2 2.09089816138172
BGN 2.3946978841434
CEP97 1.34125706824475
RNASE10 3.89163128201615
NXPH3 -1.44986820197181
VCX 5.55566863361618
C2orf82 1.34582068742997
TSPAN10 2.17358382922238
SKA2 1.46648094472601
BRICD5 1.00774813431125
GALR2 1.80662201117427
TSKU 1.01673197140878
SLC35D3 3.49029825780018
PAPPA 1.27515073926968
MAFA 1.65535617495201
CCDC87 1.54656833149428
PLCXD3 -2.98535602244702
VMO1 2.62481309003682
LCK 2.10210364316111
COL18A1 1.15770629007754
TCHHL1 8.37314537899079
RPL35A 1.0139573283466
TCEAL7 -1.02148526487402
SOX1 2.19113600443482
ZNF662 -1.11446844558804
NAA38 1.0193073046479
MCEMP1 2.79075251030396
PCP4 -1.88999118091815
NEB 1.8963923719998
ARHGEF37 -1.04159107616835
CALHM3 3.20415979764607
RIPPLY3 3.35053957153764
GPR19 2.18747749003929
GJD3 1.06576426266316
C2CD4C 1.51443096382512
RUVBL2 1.28173706982071
CTNNA3 -1.9480855917851
RIMBP3C 1.47022430785963
PRR36 2.19011912995317
DDX41 1.01397901723088
ABHD16B 1.2290650901744
CCBE1 -2.15993362608793
MAGEA2B 6.10531141091312
BOLA2 1.50258659803191
PMCH 2.27693418035852
SF3A3 1.00694598097557
GRIN2A -2.51892166558363
SH2D7 1.26722742094351
TREX2 1.24290940439305
MX2 1.30812247408078
MEX3B 1.6849374810398
PSMG1 1.49313172280154
ACSM5 -1.69161903150604
GKN2 -6.48916060352713
FAM167B 1.02320495745965
HMCES 1.47450776948615
DGCR6 1.59460841233148
TRMT12 1.10905555442623
PSG9 3.79710370888635
BMP8A 2.07202917803836
ALYREF 1.67006756195951
UPP1 1.22104949920869
CMTM4 -1.18602365307727
NPBWR1 5.46006405963923
TBK1 1.05966918644291
ACP7 3.28266059729134
TRAIP 1.96432087198939
CHEK2 1.70559616211235
FOXL2 4.80978152662681
AIFM3 1.91873865484531
KCTD8 -2.77408762853615
RBM12B 1.04226761227179
CCR4 1.53764813520138
LIN9 1.57072693436406
NUDT14 1.04831784572302
PNMA3 2.23917886626181
KIRREL 1.065647457023
IQGAP3 2.28815223848738
ARSI 2.46892523573403
TTC32 1.22984344899231
DNAH2 2.09053517438072
HTR7P1 1.03772695334662
SMTN -1.3612629186639
NPW 1.93030621126373
CTAG1B 8.14129784148965
DIABLO 1.1365718462298
ADAP2 1.1605546811472
TREML3P 4.6188871064465
CNTN2 -2.16267324269066
NR2C2AP 1.45797618544637
FAM132A 2.78041047603224
PGP 1.09148718505062
c(\IRAK1\, \MIR718\) 1.1997797652032
CMSS1 1.88964001031283
PCDH9 -2.97156845162548
HIST2H2AC 2.21944974444612
MROH7 -1.08105896202348
S100A7A 7.45861997689668
SLIT3 -1.80499117472429
HIST1H1B 2.63260271280573
ACTRT3 1.45563682357489
TOP1MT 1.66719348854863
KNTC1 2.13296272860106
GAST 3.82353584123982
SLITRK6 2.56319455650261
XPOT 1.65037901301481
ZNF93 1.49549921791567
CDCA2 2.36306288506827
HIST2H2BE 1.36591874622584
CLDN6 7.16442159209513
APOBR 1.04884822823694
TCTE3 1.10846524564292
PRR16 1.34261523849799
H1FX 1.65046798544404
TCEAL2 -3.02865691170168
CLCNKB -1.88753380134349
JAG2 1.71872999168999
FMNL1 1.11861542084938
WT1 2.46009158633616
FAM227A 1.07402587449868
MUC6 -2.89201050217989
NOC4L 1.29511969908926
USP18 1.89963550716675
SIVA1 1.03618590338644
ROBO2 1.79919210980539
SEMA4B 1.11948773207672
MROH2A -1.80375805439713
EFCAB10 1.15005140088155
MANEAL 1.49517755043168
ANO9 1.16817597684739
MYADML2 1.88412941647962
FAM43A 1.30756295319308
HSF1 1.09409953934869
HIST1H2BL 2.4911561709487
MIXL1 2.09874044715155
IFITM2 1.37400783502378
TNFAIP2 1.6415457570457
PRMT3 1.09329578566755
MAGEA11 7.54109455398492
ZNF74 1.01607286547553
UBALD2 1.29352458070767
NOTUM 3.14704528724202
WBSCR17 -1.47593104817129
CCDC137 1.30002472553909
RGPD2 1.34619803309914
C12orf56 2.76205028571639
TMEM105 2.35201488019074
SOCS1 1.73343379040123
PARK2 -1.87133579526797
C14orf80 1.15366076423098
HS6ST3 -1.69336032643377
HGS 1.04744305196388
TNFAIP8L1 1.20903213529812
RAD51D 1.19071314613318
SP140L 1.1407836922189
SMYD3 1.05244166956384
METTL7A -1.58700209500649
IFNLR1 1.29836634580373
SH3BGR -1.72140683222199
PARPBP 2.20135366945347
STAC3 1.27141487724922
ROR1 -1.35143811301177
IRF7 1.71541492865024
FAM131C 1.87251883804993
PDIA2 -3.89766660545613
LMLN 1.17478013430669
PSMD13 1.10041908703776
PRAME 5.26104477474495
MYBL1 1.40114846251973
SRL -1.34460402951661
IFIT1 2.52585220801112
CXorf38 1.04095195053915
WDR53 1.58611424602432
SLC52A2 1.54959463852553
BCAP31 1.27862990849542
GNB1L 1.38344220051959
IFITM1 2.33049541085125
LINC00839 1.94054996022141
ZNF267 1.45135972146106
C7orf61 1.81630432172939
BICD2 1.27076445075295
SLITRK2 -1.22452647635694
LEMD1 3.06605413296237
ATP4B -8.6742250846443
DLEU7 1.64137073445221
CD300LF 2.23982213120058
KIF18B 2.79925025340696
SAPCD2 2.20471351707892
EDARADD 1.09130239813532
KDM4D 1.29720758532532
TOR3A 1.27335168968322
GABRA5 -2.51131744217189
THBS2 1.89106732382623
C9orf47 -1.77464891091701
NUDT17 1.09469649061621
KRT10 1.82373981038503
CD300E 1.71823257189123
NKRF 1.33392022247307
CLCNKA -3.60095400041483
FOXD2 1.24470545007029
CEACAM19 1.42605207550901
C6orf1 1.21033733852096
SPATC1 1.42625018612036
KTN1-AS1 1.5406951654011
KIF24 1.51038548541599
PDE2A -1.32028288486871
PRR5 1.02940788932493
CYP27C1 2.67049556755489
CCDC73 1.19637454077285
FOXE3 1.82888173304438
LILRB4 1.79999688023727
TNFRSF4 2.39208627599464
c(\TRABD2A\, \LOC105374836\) 1.72121376888623
MAPT -1.90666816271052
ERCC6L 2.32057442389471
TMEM17 1.27913626068444
TNFRSF18 3.91212584033324
C1QL4 3.71179708677968
RTN4RL2 1.96076930668947
TMEM232 -1.05472132798699
ESPN 1.90305680470478
PTRH1 1.18710171808523
GPR141 1.43416742599479
TMEM216 1.10222015920857
C3orf70 -1.2137599136849
MITF -1.34922985586724
HEATR4 1.07859572044291
NAP1L1 1.00587002198261
FNBP1 -1.29887885690147
MAGED4B 1.83058721485473
BCAM 1.24902135856384
FAM9C 4.12826724039959
DCC 2.87097907740497
FPR3 1.67404290979773
C11orf96 -1.37339402834769
KCNJ11 -1.15107784058643
COL4A1 1.31918834715616
GJA4 1.14077423549692
c(\PTMA\, \LOC728026\, \MIR1244-1\) 1.14800169246147
HSPA14 1.17858313141861
NHLRC1 1.57368780829527
ZNF385C 1.70354047523034
TET3 1.04614864259357
ZNF286A 1.10001465310064
ISG15 3.45089125934479
RGPD1 1.30960921646003
SPRY4 1.14767456629024
AMTN 5.13930659557713
CXorf67 6.05115232115307
GABRD 3.53640320908757
TCEA1 1.04299092171021
FANCA 1.55141082220839
ADH1A -2.9321331021559
LIN28B 4.57380981038475
DNAH17 1.94814099065026
FANCM 1.39088137933202
CARD9 1.48703154319963
ZFP69B 1.39626826772027
ZFP69 1.20793783684608
HIST1H1C 1.52567258523151
PLSCR3 1.03392458919393
EIF4EBP1 1.81396015651922
P2RX2 -2.27744193001567
PALM3 -1.48860352537883
LCN10 -2.06992742976716
c(\ARHGAP11B\, \LOC100288637\) 1.70086675864788
COL14A1 -1.863466549464
DNER -3.40779636319653
KLHL17 1.06792277199732
ANKRD19P 1.04096215631726
C17orf99 2.10831091924988
C1orf204 1.32324924423798
MORN2 1.05358053693705
S100A3 2.09414302894209
NWD1 -1.31762189793199
ARL4C 1.86571224195483
RAB42 1.65859348881021
MESP2 3.21506738795702
MAPK12 1.24400308902667
AGRN 1.5092556305763
FAM166A 1.26121408848589
LAMTOR4 1.03720251156217
TUBB4B 1.00264593316057
OR7A5 2.64307699548638
RUFY4 1.60762938035315
HES4 2.08044227374503
CENPP 1.38642796106504
PLSCR1 1.37540428261656
SBK1 2.17493706820049
GTF2F2 1.37089008308452
FAM92A1 1.31534850515748
PRR19 1.84027970332573
ZP3 2.20932394781597
H3F3C 1.21697040709597
CERKL 1.43208475438546
IER5L 1.67468475861487
H2AFX 1.8737642481973
LCTL 1.6995260524355
NDOR1 1.10349730569799
FAM72B 2.68127457866395
ASAH2 -1.43058865942936
SUMO2 1.31589571853343
IGFL3 6.05058478349629
LINC00319 1.29068729508684
CYP51A1-AS1 1.1459442607015
FSIP2 -2.01693744144102
RBM34 1.23654938458802
FZD9 2.08134866953585
SPRED3 1.45715486675124
PRELP -2.13015837316636
TMEM201 1.43353947689497
FAM26F 2.55776750334982
FBF1 1.3101391218834
MSL1 1.06217924314616
GJB3 1.52933830854932
NOC2L 1.21803684984678
MSANTD1 -1.10328612855484
KIR2DL4 1.94235048994047
ALKBH2 1.19120638130876
CGB5 4.3677706973945
RELN -1.69195811282394
FAM111B 1.90681020540899
SF3B3 1.09902119053226
BLOC1S3 1.0102082619336
SP6 1.43838668245442
PLAC9 -1.53718541679759
CLDN4 1.94880284537907
HN1 1.57299387916342
S100A13 1.02401190942557
FAM150B -1.53096945103086
ALG1L 2.27019952269617
KIAA0408 -1.65201969506736
C8orf76 1.50940291841833
CXCL17 -1.85431306671946
HMGB1 1.18252296608994
SH2D5 2.45539182644733
SPATA41 1.42978375227711
GJB4 2.39609504897722
IL1RAP 2.07055130978636
CCDC189 1.03382173182844
S100A4 1.22052590443637
PLEKHG4 2.30521847037887
KIF19 -2.00988082408696
RYR1 2.34221197115979
FAM217B 1.163906604739
TUBB 1.62217203091292
ZNF107 1.64384521358737
SFTA2 -2.34803403098724
PPIA 1.4110617903706
ZNF471 -1.70740162464077
SUPT3H 1.03324655490027
ATP2A1 1.2894286817174
STK31 2.2069322170957
CGB7 2.91288585097734
CD55 1.81650249102758
WDR5 1.10990624690434
TRRAP 1.1508407410119
SLC35F1 -1.57380390368525
PTPN1 1.00567649910038
EPHB4 1.51238048074109
LINC00176 2.74062562855735
