"X1"	"X2"	"X3"	"X4"	"X5"	"X6"	"X7"	"X8"	"X9"	"X10"	"X11"	"X12"	"ID"
"5902"	"dabrafenib$FL2"	"PFI-1$FL2"	0.1771	3	3.75	3.375	"30"	30	60	90	112.5	101.25	"dabrafenib$FL2PFI-1$FL2"
"5903"	"dabrafenib$FL2"	"PHA-793887$FL1"	0.1365	3.375	6.14285714285714	4.75892857142857	"27"	43	86	91.125	264.142857142857	177.633928571429	"dabrafenib$FL2PHA-793887$FL1"
"5904"	"dabrafenib$FL2"	"PHA-793887$FL2"	0.1365	3.75	5	4.375	"30"	30	60	112.5	150	131.25	"dabrafenib$FL2PHA-793887$FL2"
"5905"	"dabrafenib$FL2"	"PHA-848125$FL1"	0.9075	3.22222222222222	2.63157894736842	2.92690058479532	"29"	50	100	93.4444444444444	131.578947368421	112.511695906433	"dabrafenib$FL2PHA-848125$FL1"
"5906"	"dabrafenib$FL2"	"pitavastatin$FL1"	0.4182	3.42857142857143	2.6875	3.05803571428571	"24"	43	86	82.2857142857143	115.5625	98.9241071428571	"dabrafenib$FL2pitavastatin$FL1"
"5907"	"dabrafenib$FL2"	"QL-XII-47$FL1"	0.2419	4.14285714285714	2.94444444444444	3.54365079365079	"29"	53	106	120.142857142857	156.055555555556	138.099206349206	"dabrafenib$FL2QL-XII-47$FL1"
"5908"	"dabrafenib$FL2"	"radicicol$FL2"	0.0629	3.44444444444444	2.33333333333333	2.88888888888889	"31"	28	56	106.777777777778	65.3333333333333	86.0555555555556	"dabrafenib$FL2radicicol$FL2"
"5909"	"dabrafenib$FL2"	"RAF-265$FL1"	223.9734	2.72727272727273	2.125	2.42613636363636	"30"	34	68	81.8181818181818	72.25	77.0340909090909	"dabrafenib$FL2RAF-265$FL1"
"5910"	"dabrafenib$FL2"	"RAF-265$FL4"	223.9734	2.81818181818182	2.76923076923077	2.79370629370629	"31"	36	72	87.3636363636364	99.6923076923077	93.527972027972	"dabrafenib$FL2RAF-265$FL4"
"5911"	"dabrafenib$FL2"	"RAF-265$FL5"	223.9734	2.81818181818182	2.44444444444444	2.63131313131313	"31"	22	44	87.3636363636364	53.7777777777778	70.5707070707071	"dabrafenib$FL2RAF-265$FL5"
"5912"	"dabrafenib$FL2"	"rigosertib$FL1"	0.1705	3.57142857142857	3.88888888888889	3.73015873015873	"25"	35	70	89.2857142857143	136.111111111111	112.698412698413	"dabrafenib$FL2rigosertib$FL1"
"5913"	"dabrafenib$FL2"	"Ro-4987655$FL1"	0.2827	5.6	2.04166666666667	3.82083333333333	"28"	49	98	156.8	100.041666666667	128.420833333333	"dabrafenib$FL2Ro-4987655$FL1"
"5914"	"dabrafenib$FL2"	"romidepsin$FL1"	0.1628	13	2.75	7.875	"26"	66	132	338	181.5	259.75	"dabrafenib$FL2romidepsin$FL1"
"5915"	"dabrafenib$FL2"	"SB-590885$FL1"	0.0089	3.33333333333333	2.85714285714286	3.0952380952381	"30"	40	80	100	114.285714285714	107.142857142857	"dabrafenib$FL2SB-590885$FL1"
"5916"	"dabrafenib$FL2"	"SB-939$FL1"	0.1879	9.33333333333333	3.45	6.39166666666667	"28"	69	138	261.333333333333	238.05	249.691666666667	"dabrafenib$FL2SB-939$FL1"
"5917"	"dabrafenib$FL2"	"SB-939$FL2"	0.1879	4.5	2.65	3.575	"27"	53	106	121.5	140.45	130.975	"dabrafenib$FL2SB-939$FL2"
"5918"	"dabrafenib$FL2"	"SB-939$FL3"	0.1879	2.55555555555556	2.82352941176471	2.68954248366013	"23"	48	96	58.7777777777778	135.529411764706	97.1535947712418	"dabrafenib$FL2SB-939$FL3"
"5919"	"dabrafenib$FL2"	"selinexor$FL1"	0.1592	3.11111111111111	3.53846153846154	3.32478632478632	"28"	46	92	87.1111111111111	162.769230769231	124.940170940171	"dabrafenib$FL2selinexor$FL1"
"5920"	"dabrafenib$FL2"	"SN-38$FL1"	0.1669	4.14285714285714	2.21052631578947	3.17669172932331	"29"	42	84	120.142857142857	92.8421052631579	106.492481203008	"dabrafenib$FL2SN-38$FL1"
"5921"	"dabrafenib$FL2"	"STA-5326$FL1"	0.215	2.8	3.57142857142857	3.18571428571429	"28"	25	50	78.4	89.2857142857143	83.8428571428571	"dabrafenib$FL2STA-5326$FL1"
"5922"	"dabrafenib$FL2"	"STA-5326$FL2"	0.215	2.54545454545455	4.42857142857143	3.48701298701299	"28"	31	62	71.2727272727273	137.285714285714	104.279220779221	"dabrafenib$FL2STA-5326$FL2"
"5923"	"dabrafenib$FL2"	"SYK-inhibitor$FL1"	0.4892	3.1	3	3.05	"31"	21	42	96.1	63	79.55	"dabrafenib$FL2SYK-inhibitor$FL1"
"5924"	"dabrafenib$FL2"	"TAK-285$FL1"	0.082	3.11111111111111	3.11111111111111	3.11111111111111	"28"	28	56	87.1111111111111	87.1111111111111	87.1111111111111	"dabrafenib$FL2TAK-285$FL1"
"5925"	"dabrafenib$FL2"	"TAK-733$FL1"	0.2556	4.14285714285714	2.66666666666667	3.40476190476191	"29"	48	96	120.142857142857	128	124.071428571429	"dabrafenib$FL2TAK-733$FL1"
"5926"	"dabrafenib$FL2"	"TAS-103$FL1"	0.2933	4.5	3.28571428571429	3.89285714285714	"27"	46	92	121.5	151.142857142857	136.321428571429	"dabrafenib$FL2TAS-103$FL1"
"5927"	"dabrafenib$FL2"	"taselisib$FL1"	0.1193	3.625	2.38888888888889	3.00694444444444	"29"	43	86	105.125	102.722222222222	103.923611111111	"dabrafenib$FL2taselisib$FL1"
"5928"	"dabrafenib$FL2"	"TG-101348$FL2"	1.4105	3.1	4.2	3.65	"31"	21	42	96.1	88.2	92.15	"dabrafenib$FL2TG-101348$FL2"
"5929"	"dabrafenib$FL2"	"tioguanine$FL1"	0.6797	2.58333333333333	2.07142857142857	2.32738095238095	"31"	29	58	80.0833333333333	60.0714285714286	70.077380952381	"dabrafenib$FL2tioguanine$FL1"
"5930"	"dabrafenib$FL2"	"torin-2$FL1"	0.4773	6.5	2.35714285714286	4.42857142857143	"26"	66	132	169	155.571428571429	162.285714285714	"dabrafenib$FL2torin-2$FL1"
"5931"	"dabrafenib$FL2"	"tozasertib$FL1"	0.1061	2.6	3.28571428571429	2.94285714285714	"26"	23	46	67.6	75.5714285714286	71.5857142857143	"dabrafenib$FL2tozasertib$FL1"
"5932"	"dabrafenib$FL2"	"trametinib$FL1"	0.2078	5.2	2.90909090909091	4.05454545454545	"26"	64	128	135.2	186.181818181818	160.690909090909	"dabrafenib$FL2trametinib$FL1"
"5933"	"dabrafenib$FL2"	"trametinib$FL2"	0.2078	4.83333333333333	3.42857142857143	4.13095238095238	"29"	24	48	140.166666666667	82.2857142857143	111.22619047619	"dabrafenib$FL2trametinib$FL2"
"5934"	"dabrafenib$FL2"	"trovafloxacin$FL1"	0.0754	2.72727272727273	3	2.86363636363636	"30"	27	54	81.8181818181818	81	81.4090909090909	"dabrafenib$FL2trovafloxacin$FL1"
"5935"	"dabrafenib$FL2"	"valrubicin$FL1"	0.0816	2.9	3.42857142857143	3.16428571428571	"29"	24	48	84.1	82.2857142857143	83.1928571428571	"dabrafenib$FL2valrubicin$FL1"
"5936"	"dabrafenib$FL2"	"volasertib$FL1"	0.133	4.16666666666667	3.72727272727273	3.9469696969697	"25"	41	82	104.166666666667	152.818181818182	128.492424242424	"dabrafenib$FL2volasertib$FL1"
"5937"	"dabrafenib$FL2"	"volasertib$FL2"	0.133	2.75	2.78947368421053	2.76973684210526	"22"	53	106	60.5	147.842105263158	104.171052631579	"dabrafenib$FL2volasertib$FL2"
"5938"	"dabrafenib$FL2"	"voxtalisib$FL1"	0.1803	4.14285714285714	2.125	3.13392857142857	"29"	34	68	120.142857142857	72.25	96.1964285714286	"dabrafenib$FL2voxtalisib$FL1"
"5939"	"dabrafenib$FL2"	"WH-4-025$FL1"	0.2233	4.83333333333333	3.4	4.11666666666667	"29"	51	102	140.166666666667	173.4	156.783333333333	"dabrafenib$FL2WH-4-025$FL1"
"5940"	"dabrafenib$FL2"	"WZ-4-145$FL2"	0.2951	2.8	2.38888888888889	2.59444444444444	"28"	43	86	78.4	102.722222222222	90.5611111111111	"dabrafenib$FL2WZ-4-145$FL2"
"5941"	"dabrafenib$FL2"	"XL-888$FL1"	0.1403	4.66666666666667	2.35294117647059	3.50980392156863	"28"	40	80	130.666666666667	94.1176470588235	112.392156862745	"dabrafenib$FL2XL-888$FL1"
"5942"	"dabrafenib$FL2"	"XMD-1150$FL1"	0.0684	4.14285714285714	4.75	4.44642857142857	"29"	38	76	120.142857142857	180.5	150.321428571429	"dabrafenib$FL2XMD-1150$FL1"
"5943"	"dabrafenib$FL2"	"XMD-16144$FL1"	0.1078	4.14285714285714	3.13333333333333	3.63809523809524	"29"	47	94	120.142857142857	147.266666666667	133.704761904762	"dabrafenib$FL2XMD-16144$FL1"
"5944"	"dabrafenib$FL2"	"XMD-892$FL3"	0.0132	3.75	2.1	2.925	"30"	21	42	112.5	44.1	78.3	"dabrafenib$FL2XMD-892$FL3"
"5945"	"dabrafenib$FL2"	"YM-155$FL1"	1.3038	3	2.6	2.8	"30"	39	78	90	101.4	95.7	"dabrafenib$FL2YM-155$FL1"
"5946"	"dabrafenib$FL2"	"YM-155$FL2"	1.3038	2.875	2.8125	2.84375	"23"	45	90	66.125	126.5625	96.34375	"dabrafenib$FL2YM-155$FL2"
"5947"	"dabrafenib$FL2"	"ZSTK-474$FL2"	0.3036	3.375	4	3.6875	"27"	52	104	91.125	208	149.5625	"dabrafenib$FL2ZSTK-474$FL2"
"5948"	"dacinostat$FL1"	"danusertib$FL1"	0.6497	3.68421052631579	9	6.34210526315789	"70"	36	72	257.894736842105	324	290.947368421053	"dacinostat$FL1danusertib$FL1"
"5949"	"dacinostat$FL1"	"daunorubicin$FL1"	1.1916	3.14285714285714	4.11111111111111	3.62698412698413	"66"	37	74	207.428571428571	152.111111111111	179.769841269841	"dacinostat$FL1daunorubicin$FL1"
"5950"	"dacinostat$FL1"	"delanzomib$FL1"	1.2475	3.82352941176471	3	3.41176470588235	"65"	54	108	248.529411764706	162	205.264705882353	"dacinostat$FL1delanzomib$FL1"
"5951"	"dacinostat$FL1"	"docetaxel$FL1"	0.4463	3.84210526315789	4.5	4.17105263157895	"73"	27	54	280.473684210526	121.5	200.986842105263	"dacinostat$FL1docetaxel$FL1"
"5952"	"dacinostat$FL1"	"dovitinib$FL2"	0.366	3.45	4.42857142857143	3.93928571428571	"69"	31	62	238.05	137.285714285714	187.667857142857	"dacinostat$FL1dovitinib$FL2"
"5953"	"dacinostat$FL1"	"doxorubicin$FL1"	1.1697	3.38095238095238	5.85714285714286	4.61904761904762	"71"	41	82	240.047619047619	240.142857142857	240.095238095238	"dacinostat$FL1doxorubicin$FL1"
"5954"	"dacinostat$FL1"	"epirubicin$FL1"	1.3278	4.11111111111111	2.5	3.30555555555556	"74"	45	90	304.222222222222	112.5	208.361111111111	"dacinostat$FL1epirubicin$FL1"
"5955"	"dacinostat$FL1"	"famciclovir$FL1"	0.192	3.40909090909091	8	5.70454545454546	"75"	24	48	255.681818181818	192	223.840909090909	"dacinostat$FL1famciclovir$FL1"
"5956"	"dacinostat$FL1"	"foretinib$FL1"	0.4633	3.875	3.69230769230769	3.78365384615385	"62"	48	96	240.25	177.230769230769	208.740384615385	"dacinostat$FL1foretinib$FL1"
"5957"	"dacinostat$FL1"	"ganetespib$FL1"	0.7102	4.84615384615385	5.1	4.97307692307692	"63"	51	102	305.307692307692	260.1	282.703846153846	"dacinostat$FL1ganetespib$FL1"
"5958"	"dacinostat$FL1"	"GDC-0941$FL1"	0.4523	3.70588235294118	3.84615384615385	3.77601809954751	"63"	50	100	233.470588235294	192.307692307692	212.889140271493	"dacinostat$FL1GDC-0941$FL1"
"5959"	"dacinostat$FL1"	"GDC-0980$FL1"	0.8754	4.35714285714286	3.33333333333333	3.84523809523809	"61"	60	120	265.785714285714	200	232.892857142857	"dacinostat$FL1GDC-0980$FL1"
"5960"	"dacinostat$FL1"	"genz-644282$FL1"	0.9817	3.35	4.07692307692308	3.71346153846154	"67"	53	106	224.45	216.076923076923	220.263461538462	"dacinostat$FL1genz-644282$FL1"
"5961"	"dacinostat$FL1"	"GSK-1070916$FL1"	0.7189	3.35	4.08333333333333	3.71666666666667	"67"	49	98	224.45	200.083333333333	212.266666666667	"dacinostat$FL1GSK-1070916$FL1"
"5962"	"dacinostat$FL1"	"GSK-1070916$FL2"	0.7189	3.36363636363636	22	12.6818181818182	"74"	22	44	248.909090909091	484	366.454545454545	"dacinostat$FL1GSK-1070916$FL2"
"5963"	"dacinostat$FL1"	"GSK-1070916$FL3"	0.7189	3.7	10.5	7.1	"74"	21	42	273.8	220.5	247.15	"dacinostat$FL1GSK-1070916$FL3"
"5964"	"dacinostat$FL1"	"GSK-2126458$FL2"	0.8663	4.0625	3.33333333333333	3.69791666666667	"65"	50	100	264.0625	166.666666666667	215.364583333333	"dacinostat$FL1GSK-2126458$FL2"
"5965"	"dacinostat$FL1"	"GSK-429286A$FL2"	0.0687	4.17647058823529	4.25	4.21323529411765	"71"	34	68	296.529411764706	144.5	220.514705882353	"dacinostat$FL1GSK-429286A$FL2"
"5966"	"dacinostat$FL1"	"GSK-690693$FL2"	0.0536	4.05555555555556	4.2	4.12777777777778	"73"	21	42	296.055555555556	88.2	192.127777777778	"dacinostat$FL1GSK-690693$FL2"
"5967"	"dacinostat$FL1"	"hexachlorophene$FL1"	0.5276	3.73684210526316	4.85714285714286	4.29699248120301	"71"	34	68	265.315789473684	165.142857142857	215.229323308271	"dacinostat$FL1hexachlorophene$FL1"
"5968"	"dacinostat$FL1"	"HG-5-113-01$FL1"	0.3564	3.68421052631579	2.91666666666667	3.30043859649123	"70"	35	70	257.894736842105	102.083333333333	179.989035087719	"dacinostat$FL1HG-5-113-01$FL1"
"5969"	"dacinostat$FL1"	"homoharringtonine$FL1"	0.5696	4.53333333333333	3.92307692307692	4.22820512820513	"68"	51	102	308.266666666667	200.076923076923	254.171794871795	"dacinostat$FL1homoharringtonine$FL1"
"5970"	"dacinostat$FL1"	"I-BET-151$FL1"	3.0272	3.52380952380952	5.75	4.63690476190476	"74"	46	92	260.761904761905	264.5	262.630952380952	"dacinostat$FL1I-BET-151$FL1"
"5971"	"dacinostat$FL1"	"I-BET-151$FL2"	3.0272	3.7	7.14285714285714	5.42142857142857	"74"	50	100	273.8	357.142857142857	315.471428571429	"dacinostat$FL1I-BET-151$FL2"
"5972"	"dacinostat$FL1"	"I-BET-151$FL3"	3.0272	3.57142857142857	15.6666666666667	9.61904761904762	"75"	47	94	267.857142857143	736.333333333333	502.095238095238	"dacinostat$FL1I-BET-151$FL3"
"5973"	"dacinostat$FL1"	"I-BET-151$FL4"	3.0272	4.11111111111111	6.5	5.30555555555556	"74"	39	78	304.222222222222	253.5	278.861111111111	"dacinostat$FL1I-BET-151$FL4"
"5974"	"dacinostat$FL1"	"I-BET-762$FL1"	3.0446	4.05555555555556	5.08333333333333	4.56944444444444	"73"	61	122	296.055555555556	310.083333333333	303.069444444444	"dacinostat$FL1I-BET-762$FL1"
"5975"	"dacinostat$FL1"	"I-BET-762$FL2"	3.0446	3.6	6.75	5.175	"72"	54	108	259.2	364.5	311.85	"dacinostat$FL1I-BET-762$FL2"
"5976"	"dacinostat$FL1"	"I-BET-762$FL3"	3.0446	3.89473684210526	3.5	3.69736842105263	"74"	21	42	288.210526315789	73.5	180.855263157895	"dacinostat$FL1I-BET-762$FL3"
"5977"	"dacinostat$FL1"	"IKK-2-inhibitor-V$FL1"	0.7011	4.05555555555556	6	5.02777777777778	"73"	30	60	296.055555555556	180	238.027777777778	"dacinostat$FL1IKK-2-inhibitor-V$FL1"
"5978"	"dacinostat$FL1"	"IKK-2-inhibitor-V$FL2"	0.7011	4.17647058823529	5.5	4.83823529411765	"71"	33	66	296.529411764706	181.5	239.014705882353	"dacinostat$FL1IKK-2-inhibitor-V$FL2"
"5979"	"dacinostat$FL1"	"ingenol-mebutate$FL2"	0.3532	3.77777777777778	3.8	3.78888888888889	"68"	38	76	256.888888888889	144.4	200.644444444444	"dacinostat$FL1ingenol-mebutate$FL2"
"5980"	"dacinostat$FL1"	"ixabepilone$FL1"	0.4603	3.5	3.25	3.375	"70"	26	52	245	84.5	164.75	"dacinostat$FL1ixabepilone$FL1"
"5981"	"dacinostat$FL1"	"ixazomib-citrate$FL1"	1.2428	4	6.42857142857143	5.21428571428571	"68"	45	90	272	289.285714285714	280.642857142857	"dacinostat$FL1ixazomib-citrate$FL1"
"5982"	"dacinostat$FL1"	"ixazomib-citrate$FL2"	1.2428	3.88888888888889	3.58333333333333	3.73611111111111	"70"	43	86	272.222222222222	154.083333333333	213.152777777778	"dacinostat$FL1ixazomib-citrate$FL2"
"5983"	"dacinostat$FL1"	"ixazomib$FL1"	1.1306	5.21428571428571	5.11111111111111	5.16269841269841	"73"	46	92	380.642857142857	235.111111111111	307.876984126984	"dacinostat$FL1ixazomib$FL1"
"5984"	"dacinostat$FL1"	"ixazomib$FL2"	1.1306	3.55	3.42857142857143	3.48928571428571	"71"	48	96	252.05	164.571428571429	208.310714285714	"dacinostat$FL1ixazomib$FL2"
"5985"	"dacinostat$FL1"	"JNJ-26481585$FL1"	270.8438	3.20833333333333	3.77777777777778	3.49305555555556	"77"	68	136	247.041666666667	256.888888888889	251.965277777778	"dacinostat$FL1JNJ-26481585$FL1"
"5986"	"dacinostat$FL1"	"JNJ-26481585$FL2"	270.8438	3.20833333333333	5.33333333333333	4.27083333333333	"77"	64	128	247.041666666667	341.333333333333	294.1875	"dacinostat$FL1JNJ-26481585$FL2"
"5987"	"dacinostat$FL1"	"JNK-IN-5A$FL3"	0.2805	3.40909090909091	5.4	4.40454545454545	"75"	27	54	255.681818181818	145.8	200.740909090909	"dacinostat$FL1JNK-IN-5A$FL3"
"5988"	"dacinostat$FL1"	"JQ1-(+)$FL1"	3.3038	3.36363636363636	4.90909090909091	4.13636363636364	"74"	54	108	248.909090909091	265.090909090909	257	"dacinostat$FL1JQ1-(+)$FL1"
"5989"	"dacinostat$FL1"	"JQ1-(+)$FL2"	3.3038	4.86666666666667	5.53846153846154	5.2025641025641	"73"	72	144	355.266666666667	398.769230769231	377.017948717949	"dacinostat$FL1JQ1-(+)$FL2"
"5990"	"dacinostat$FL1"	"JQ1-(+)$FL3"	3.3038	3.65	4.81818181818182	4.23409090909091	"73"	53	106	266.45	255.363636363636	260.906818181818	"dacinostat$FL1JQ1-(+)$FL3"
"5991"	"dacinostat$FL1"	"JWE-035$FL1"	1.2339	3.20833333333333	8.33333333333333	5.77083333333333	"77"	25	50	247.041666666667	208.333333333333	227.6875	"dacinostat$FL1JWE-035$FL1"
"5992"	"dacinostat$FL1"	"KIN001-260$FL3"	0.0246	3.66666666666667	4	3.83333333333333	"66"	32	64	242	128	185	"dacinostat$FL1KIN001-260$FL3"
"5993"	"dacinostat$FL1"	"KX2-391$FL2"	0.3396	3.42105263157895	6	4.71052631578947	"65"	30	60	222.368421052632	180	201.184210526316	"dacinostat$FL1KX2-391$FL2"
"5994"	"dacinostat$FL1"	"lacidipine$FL1"	1.3303	3.88888888888889	2.93333333333333	3.41111111111111	"70"	44	88	272.222222222222	129.066666666667	200.644444444444	"dacinostat$FL1lacidipine$FL1"
"5995"	"dacinostat$FL1"	"LY-2603618$FL2"	0.119	3.84210526315789	3.125	3.48355263157895	"73"	25	50	280.473684210526	78.125	179.299342105263	"dacinostat$FL1LY-2603618$FL2"
"5996"	"dacinostat$FL1"	"mepivacaine$FL2"	0.4976	4.25	3.11111111111111	3.68055555555556	"68"	28	56	289	87.1111111111111	188.055555555556	"dacinostat$FL1mepivacaine$FL2"
"5997"	"dacinostat$FL1"	"methylstat$FL1"	0.071	3.52631578947368	3.5	3.51315789473684	"67"	35	70	236.263157894737	122.5	179.381578947368	"dacinostat$FL1methylstat$FL1"
"5998"	"dacinostat$FL1"	"metronidazole$FL2"	0.5573	3.40909090909091	2.875	3.14204545454545	"75"	23	46	255.681818181818	66.125	160.903409090909	"dacinostat$FL1metronidazole$FL2"
"5999"	"dacinostat$FL1"	"MG-132$FL1"	1.469	4.375	3.15	3.7625	"70"	63	126	306.25	198.45	252.35	"dacinostat$FL1MG-132$FL1"
"6000"	"dacinostat$FL1"	"MGCD-265$FL2"	0.0587	4.05882352941176	5.6	4.82941176470588	"69"	28	56	280.058823529412	156.8	218.429411764706	"dacinostat$FL1MGCD-265$FL2"
"6001"	"dacinostat$FL1"	"MK-1775$FL2"	0.4605	3.72222222222222	3.75	3.73611111111111	"67"	30	60	249.388888888889	112.5	180.944444444444	"dacinostat$FL1MK-1775$FL2"
"6002"	"dacinostat$FL1"	"mocetinostat$FL1"	2.4438	3.38095238095238	2.68421052631579	3.03258145363409	"71"	51	102	240.047619047619	136.894736842105	188.471177944862	"dacinostat$FL1mocetinostat$FL1"
"6003"	"dacinostat$FL1"	"mubritinib$FL2"	0.4107	4	4.4	4.2	"76"	22	44	304	96.8	200.4	"dacinostat$FL1mubritinib$FL2"
"6004"	"dacinostat$FL1"	"neratinib$FL2"	0.4688	4	3.69230769230769	3.84615384615385	"68"	48	96	272	177.230769230769	224.615384615385	"dacinostat$FL1neratinib$FL2"
"6005"	"dacinostat$FL1"	"niclosamide$FL1"	0.5268	3.73684210526316	4	3.86842105263158	"71"	40	80	265.315789473684	160	212.657894736842	"dacinostat$FL1niclosamide$FL1"
"6006"	"dacinostat$FL1"	"nutlin-3$FL1"	0.1439	3.08333333333333	4.2	3.64166666666667	"74"	21	42	228.166666666667	88.2	158.183333333333	"dacinostat$FL1nutlin-3$FL1"
"6007"	"dacinostat$FL1"	"NVP-TAE684$FL1"	0.5563	6.45454545454545	5.375	5.91477272727273	"71"	43	86	458.272727272727	231.125	344.698863636364	"dacinostat$FL1NVP-TAE684$FL1"
"6008"	"dacinostat$FL1"	"oprozomib$FL1"	1.2535	4.53333333333333	3.125	3.82916666666667	"68"	50	100	308.266666666667	156.25	232.258333333333	"dacinostat$FL1oprozomib$FL1"
"6009"	"dacinostat$FL1"	"oprozomib$FL2"	1.2535	4.05555555555556	8.4	6.22777777777778	"73"	42	84	296.055555555556	352.8	324.427777777778	"dacinostat$FL1oprozomib$FL2"
"6010"	"dacinostat$FL1"	"palbociclib$FL2"	0.6943	3.22727272727273	3.875	3.55113636363636	"71"	31	62	229.136363636364	120.125	174.630681818182	"dacinostat$FL1palbociclib$FL2"
"6011"	"dacinostat$FL1"	"PCI-24781$FL1"	28.6232	3.04166666666667	6.25	4.64583333333333	"73"	25	50	222.041666666667	156.25	189.145833333333	"dacinostat$FL1PCI-24781$FL1"
"6012"	"dacinostat$FL1"	"PCI-24781$FL2"	28.6232	3.30434782608696	4.7	4.00217391304348	"76"	47	94	251.130434782609	220.9	236.015217391304	"dacinostat$FL1PCI-24781$FL2"
"6013"	"dacinostat$FL1"	"PD-184352$FL1"	0.5627	3.35	5.25	4.3	"67"	42	84	224.45	220.5	222.475	"dacinostat$FL1PD-184352$FL1"
"6014"	"dacinostat$FL1"	"pelitinib$FL3"	0.3481	3.57894736842105	4	3.78947368421053	"68"	40	80	243.368421052632	160	201.684210526316	"dacinostat$FL1pelitinib$FL3"
"6015"	"dacinostat$FL1"	"pentobarbital$FL1"	1.3274	3.94117647058824	4.25	4.09558823529412	"67"	51	102	264.058823529412	216.75	240.404411764706	"dacinostat$FL1pentobarbital$FL1"
"6016"	"dacinostat$FL1"	"pentobarbital$FL2"	1.3274	3.65	3.81818181818182	3.73409090909091	"73"	42	84	266.45	160.363636363636	213.406818181818	"dacinostat$FL1pentobarbital$FL2"
"6017"	"dacinostat$FL1"	"perampanel$FL1"	1.3507	3.63157894736842	3.35714285714286	3.49436090225564	"69"	47	94	250.578947368421	157.785714285714	204.182330827068	"dacinostat$FL1perampanel$FL1"
"6018"	"dacinostat$FL1"	"pevonedistat$FL2"	0.5594	2.8695652173913	4.625	3.74728260869565	"66"	37	74	189.391304347826	171.125	180.258152173913	"dacinostat$FL1pevonedistat$FL2"
"6019"	"dacinostat$FL1"	"PF-03758309$FL1"	1.472	4.29411764705882	4	4.14705882352941	"73"	36	72	313.470588235294	144	228.735294117647	"dacinostat$FL1PF-03758309$FL1"
"6020"	"dacinostat$FL1"	"PF-03758309$FL2"	1.472	5.07692307692308	5	5.03846153846154	"66"	60	120	335.076923076923	300	317.538461538462	"dacinostat$FL1PF-03758309$FL2"
"6021"	"dacinostat$FL1"	"PF-03814735$FL1"	1.0288	3.57894736842105	3.66666666666667	3.62280701754386	"68"	44	88	243.368421052632	161.333333333333	202.350877192982	"dacinostat$FL1PF-03814735$FL1"
"6022"	"dacinostat$FL1"	"PF-477736$FL2"	0.6616	3.21739130434783	26	14.6086956521739	"74"	26	52	238.086956521739	676	457.04347826087	"dacinostat$FL1PF-477736$FL2"
"6023"	"dacinostat$FL1"	"PF-573228$FL1"	0.0792	3.17391304347826	3.66666666666667	3.42028985507246	"73"	22	44	231.695652173913	80.6666666666667	156.18115942029	"dacinostat$FL1PF-573228$FL1"
"6024"	"dacinostat$FL1"	"PFI-1$FL2"	1.3034	3.7	4.66666666666667	4.18333333333333	"74"	28	56	273.8	130.666666666667	202.233333333333	"dacinostat$FL1PFI-1$FL2"
"6025"	"dacinostat$FL1"	"PHA-793887$FL1"	1.4059	3.55	8.6	6.075	"71"	43	86	252.05	369.8	310.925	"dacinostat$FL1PHA-793887$FL1"
"6026"	"dacinostat$FL1"	"PHA-793887$FL2"	1.4059	3.34782608695652	4.71428571428571	4.03105590062112	"77"	33	66	257.782608695652	155.571428571429	206.67701863354	"dacinostat$FL1PHA-793887$FL2"
"6027"	"dacinostat$FL1"	"PHA-848125$FL1"	1.1485	3.14285714285714	5	4.07142857142857	"66"	50	100	207.428571428571	250	228.714285714286	"dacinostat$FL1PHA-848125$FL1"
"6028"	"dacinostat$FL1"	"pitavastatin$FL1"	0.9803	3.3	3.66666666666667	3.48333333333333	"66"	44	88	217.8	161.333333333333	189.566666666667	"dacinostat$FL1pitavastatin$FL1"
"6029"	"dacinostat$FL1"	"QL-XII-47$FL1"	0.3714	4.85714285714286	4.36363636363636	4.61038961038961	"68"	48	96	330.285714285714	209.454545454545	269.87012987013	"dacinostat$FL1QL-XII-47$FL1"
"6030"	"dacinostat$FL1"	"radicicol$FL2"	0.5082	3.68421052631579	5.2	4.4421052631579	"70"	26	52	257.894736842105	135.2	196.547368421053	"dacinostat$FL1radicicol$FL2"
"6031"	"dacinostat$FL1"	"RAF-265$FL1"	0.3366	3.3	5.16666666666667	4.23333333333333	"66"	31	62	217.8	160.166666666667	188.983333333333	"dacinostat$FL1RAF-265$FL1"
"6032"	"dacinostat$FL1"	"RAF-265$FL4"	0.3366	4.5625	3.22222222222222	3.89236111111111	"73"	29	58	333.0625	93.4444444444444	213.253472222222	"dacinostat$FL1RAF-265$FL4"
"6033"	"dacinostat$FL1"	"RAF-265$FL5"	0.3366	3.31818181818182	4.2	3.75909090909091	"73"	21	42	242.227272727273	88.2	165.213636363636	"dacinostat$FL1RAF-265$FL5"
"6034"	"dacinostat$FL1"	"rigosertib$FL1"	0.2928	3.72222222222222	6.8	5.26111111111111	"67"	34	68	249.388888888889	231.2	240.294444444444	"dacinostat$FL1rigosertib$FL1"
"6035"	"dacinostat$FL1"	"Ro-4987655$FL1"	0.7723	3.5	3.84615384615385	3.67307692307692	"63"	50	100	220.5	192.307692307692	206.403846153846	"dacinostat$FL1Ro-4987655$FL1"
"6036"	"dacinostat$FL1"	"romidepsin$FL1"	6031.8408	3.20833333333333	2.62068965517241	2.91451149425287	"77"	76	152	247.041666666667	199.172413793103	223.107040229885	"dacinostat$FL1romidepsin$FL1"
