"Pair"	"pert_iname"	"target_chembl_id"	"chembl_target_name"	"standard_type"	"Median"	"uniprot_ID"	"target_gene_symbol"	"Drugs"
"SB-683698_CHEMBL2095184"	"SB-683698"	"CHEMBL2095184"	"Integrin alpha-4/beta-7"	"IC50"	0.75	"P26010"	"ITGB7"	"SB-683698"
"epigallocatechin-gallate-(-)_CHEMBL1993"	"epigallocatechin-gallate-(-)"	"CHEMBL1993"	"DNA (cytosine-5)-methyltransferase 1"	"IC50"	500	"P26358"	"DNMT1"	"epigallocatechin-gallate-(-)"
"genistein_CHEMBL1993"	"genistein"	"CHEMBL1993"	"DNA (cytosine-5)-methyltransferase 1"	"IC50"	30000	"P26358"	"DNMT1"	"genistein"
"procainamide_CHEMBL1993"	"procainamide"	"CHEMBL1993"	"DNA (cytosine-5)-methyltransferase 1"	"IC50"	5e+05	"P26358"	"DNMT1"	"procainamide"
"RG-108_CHEMBL1993"	"RG-108"	"CHEMBL1993"	"DNA (cytosine-5)-methyltransferase 1"	"IC50"	390000	"P26358"	"DNMT1"	"RG-108"
"ciglitazone_CHEMBL2039"	"ciglitazone"	"CHEMBL2039"	"Monoamine oxidase B"	"IC50"	225	"P27338"	"MAOB"	"ciglitazone"
"donepezil_CHEMBL2039"	"donepezil"	"CHEMBL2039"	"Monoamine oxidase B"	"IC50"	15000	"P27338"	"MAOB"	"donepezil"
"hymecromone_CHEMBL2039"	"hymecromone"	"CHEMBL2039"	"Monoamine oxidase B"	"IC50"	80410	"P27338"	"MAOB"	"hymecromone"
"linezolid_CHEMBL2039"	"linezolid"	"CHEMBL2039"	"Monoamine oxidase B"	"IC50"	9550	"P27338"	"MAOB"	"linezolid"
"luteolin_CHEMBL2039"	"luteolin"	"CHEMBL2039"	"Monoamine oxidase B"	"IC50"	59700	"P27338"	"MAOB"	"luteolin"
"pioglitazone_CHEMBL2039"	"pioglitazone"	"CHEMBL2039"	"Monoamine oxidase B"	"IC50"	298	"P27338"	"MAOB"	"pioglitazone"
"primaquine_CHEMBL2039"	"primaquine"	"CHEMBL2039"	"Monoamine oxidase B"	"IC50"	94500	"P27338"	"MAOB"	"primaquine"
"quercetin_CHEMBL2039"	"quercetin"	"CHEMBL2039"	"Monoamine oxidase B"	"IC50"	90000	"P27338"	"MAOB"	"quercetin"
"rasagiline_CHEMBL2039"	"rasagiline"	"CHEMBL2039"	"Monoamine oxidase B"	"IC50"	14	"P27338"	"MAOB"	"rasagiline"
"resveratrol_CHEMBL2039"	"resveratrol"	"CHEMBL2039"	"Monoamine oxidase B"	"IC50"	29370	"P27338"	"MAOB"	"resveratrol"
"rosiglitazone_CHEMBL2039"	"rosiglitazone"	"CHEMBL2039"	"Monoamine oxidase B"	"IC50"	832	"P27338"	"MAOB"	"rosiglitazone"
"safinamide_CHEMBL2039"	"safinamide"	"CHEMBL2039"	"Monoamine oxidase B"	"IC50"	48	"P27338"	"MAOB"	"safinamide"
"selegiline_CHEMBL2039"	"selegiline"	"CHEMBL2039"	"Monoamine oxidase B"	"IC50"	19	"P27338"	"MAOB"	"selegiline"
"tedizolid_CHEMBL2039"	"tedizolid"	"CHEMBL2039"	"Monoamine oxidase B"	"IC50"	5700	"P27338"	"MAOB"	"tedizolid"
"tranylcypromine_CHEMBL2039"	"tranylcypromine"	"CHEMBL2039"	"Monoamine oxidase B"	"IC50"	2500	"P27338"	"MAOB"	"tranylcypromine"
"troglitazone_CHEMBL2039"	"troglitazone"	"CHEMBL2039"	"Monoamine oxidase B"	"IC50"	2070	"P27338"	"MAOB"	"troglitazone"
"CC-930_CHEMBL3385"	"CC-930"	"CHEMBL3385"	"MAP kinase ERK1"	"IC50"	480	"P27361"	"MAPK3"	"CC-930"
"disulfiram_CHEMBL3385"	"disulfiram"	"CHEMBL3385"	"MAP kinase ERK1"	"IC50"	1510	"P27361"	"MAPK3"	"disulfiram"
"GDC-0879_CHEMBL3385"	"GDC-0879"	"CHEMBL3385"	"MAP kinase ERK1"	"IC50"	63	"P27361"	"MAPK3"	"GDC-0879"
"hexachlorophene_CHEMBL3385"	"hexachlorophene"	"CHEMBL3385"	"MAP kinase ERK1"	"IC50"	2484.4	"P27361"	"MAPK3"	"hexachlorophene"
"roscovitine_CHEMBL3385"	"roscovitine"	"CHEMBL3385"	"MAP kinase ERK1"	"IC50"	34000	"P27361"	"MAPK3"	"roscovitine"
"sorafenib_CHEMBL3385"	"sorafenib"	"CHEMBL3385"	"MAP kinase ERK1"	"IC50"	18.1	"P27361"	"MAPK3"	"sorafenib"
"TAK-285_CHEMBL3385"	"TAK-285"	"CHEMBL3385"	"MAP kinase ERK1"	"IC50"	10000	"P27361"	"MAPK3"	"TAK-285"
"TAK-715_CHEMBL3385"	"TAK-715"	"CHEMBL3385"	"MAP kinase ERK1"	"IC50"	10000	"P27361"	"MAPK3"	"TAK-715"
"zafirlukast_CHEMBL3385"	"zafirlukast"	"CHEMBL3385"	"MAP kinase ERK1"	"IC50"	4376	"P27361"	"MAPK3"	"zafirlukast"
"TAK-715_CHEMBL5600"	"TAK-715"	"CHEMBL5600"	"Serine/threonine-protein kinase c-TAK1"	"IC50"	10000	"P27448"	"MARK3"	"TAK-715"
"linagliptin_CHEMBL284"	"linagliptin"	"CHEMBL284"	"Dipeptidyl peptidase IV"	"IC50"	1	"P27487"	"DPP4"	"linagliptin"
"metformin_CHEMBL284"	"metformin"	"CHEMBL284"	"Dipeptidyl peptidase IV"	"IC50"	29000	"P27487"	"DPP4"	"metformin"
"NVP-DPP728_CHEMBL284"	"NVP-DPP728"	"CHEMBL284"	"Dipeptidyl peptidase IV"	"IC50"	22	"P27487"	"DPP4"	"NVP-DPP728"
"quercetin_CHEMBL284"	"quercetin"	"CHEMBL284"	"Dipeptidyl peptidase IV"	"IC50"	81365	"P27487"	"DPP4"	"quercetin"
"saxagliptin_CHEMBL284"	"saxagliptin"	"CHEMBL284"	"Dipeptidyl peptidase IV"	"IC50"	3.4	"P27487"	"DPP4"	"saxagliptin"
"sitagliptin_CHEMBL284"	"sitagliptin"	"CHEMBL284"	"Dipeptidyl peptidase IV"	"IC50"	18	"P27487"	"DPP4"	"sitagliptin"
"teneligliptin_CHEMBL284"	"teneligliptin"	"CHEMBL284"	"Dipeptidyl peptidase IV"	"IC50"	0.37	"P27487"	"DPP4"	"teneligliptin"
"ubenimex_CHEMBL284"	"ubenimex"	"CHEMBL284"	"Dipeptidyl peptidase IV"	"IC50"	324300	"P27487"	"DPP4"	"ubenimex"
"vidarabine_CHEMBL284"	"vidarabine"	"CHEMBL284"	"Dipeptidyl peptidase IV"	"IC50"	62	"P27487"	"DPP4"	"vidarabine"
"fdcyd_CHEMBL2447"	"fdcyd"	"CHEMBL2447"	"Deoxycytidine kinase"	"IC50"	62000	"P27707"	"DCK"	"fdcyd"
"ibudilast_CHEMBL254"	"ibudilast"	"CHEMBL254"	"Phosphodiesterase 4A"	"IC50"	677	"P27815"	"PDE4A"	"ibudilast"
"piclamilast_CHEMBL254"	"piclamilast"	"CHEMBL254"	"Phosphodiesterase 4A"	"IC50"	2.8	"P27815"	"PDE4A"	"piclamilast"
"roflumilast_CHEMBL254"	"roflumilast"	"CHEMBL254"	"Phosphodiesterase 4A"	"IC50"	0.47	"P27815"	"PDE4A"	"roflumilast"
"rolipram_CHEMBL254"	"rolipram"	"CHEMBL254"	"Phosphodiesterase 4A"	"IC50"	95	"P27815"	"PDE4A"	"rolipram"
"sildenafil_CHEMBL254"	"sildenafil"	"CHEMBL254"	"Phosphodiesterase 4A"	"IC50"	5000	"P27815"	"PDE4A"	"sildenafil"
"UK-383367_CHEMBL254"	"UK-383367"	"CHEMBL254"	"Phosphodiesterase 4A"	"IC50"	1800	"P27815"	"PDE4A"	"UK-383367"
"amrinone_CHEMBL2093863"	"amrinone"	"CHEMBL2093863"	"Phosphodiesterase 4"	"IC50"	113500	"P27815"	"PDE4A"	"amrinone"
"apremilast_CHEMBL2093863"	"apremilast"	"CHEMBL2093863"	"Phosphodiesterase 4"	"IC50"	74	"P27815"	"PDE4A"	"apremilast"
"combretastatin-A-4_CHEMBL2093863"	"combretastatin-A-4"	"CHEMBL2093863"	"Phosphodiesterase 4"	"IC50"	10000	"P27815"	"PDE4A"	"combretastatin-A-4"
"dipyridamole_CHEMBL2093863"	"dipyridamole"	"CHEMBL2093863"	"Phosphodiesterase 4"	"IC50"	500	"P27815"	"PDE4A"	"dipyridamole"
"piclamilast_CHEMBL2093863"	"piclamilast"	"CHEMBL2093863"	"Phosphodiesterase 4"	"IC50"	1	"P27815"	"PDE4A"	"piclamilast"
"roflumilast_CHEMBL2093863"	"roflumilast"	"CHEMBL2093863"	"Phosphodiesterase 4"	"IC50"	0.8	"P27815"	"PDE4A"	"roflumilast"
"rolipram_CHEMBL2093863"	"rolipram"	"CHEMBL2093863"	"Phosphodiesterase 4"	"IC50"	870	"P27815"	"PDE4A"	"rolipram"
"sildenafil_CHEMBL2093863"	"sildenafil"	"CHEMBL2093863"	"Phosphodiesterase 4"	"IC50"	8700	"P27815"	"PDE4A"	"sildenafil"
"tadalafil_CHEMBL2093863"	"tadalafil"	"CHEMBL2093863"	"Phosphodiesterase 4"	"IC50"	10000	"P27815"	"PDE4A"	"tadalafil"
"thalidomide_CHEMBL2093863"	"thalidomide"	"CHEMBL2093863"	"Phosphodiesterase 4"	"IC50"	5e+05	"P27815"	"PDE4A"	"thalidomide"
"zardaverine_CHEMBL2093863"	"zardaverine"	"CHEMBL2093863"	"Phosphodiesterase 4"	"IC50"	158.49	"P27815"	"PDE4A"	"zardaverine"
"NU-7026_CHEMBL2506"	"NU-7026"	"CHEMBL2506"	"PI3-kinase p85-alpha subunit"	"IC50"	13000	"P27986"	"PIK3R1"	"NU-7026"
"quercetin_CHEMBL2506"	"quercetin"	"CHEMBL2506"	"PI3-kinase p85-alpha subunit"	"IC50"	3800	"P27986"	"PIK3R1"	"quercetin"
"bortezomib_CHEMBL5620"	"bortezomib"	"CHEMBL5620"	"Proteasome subunit beta type-8"	"IC50"	43.05	"P28062"	"PSMB8"	"bortezomib"
"carfilzomib_CHEMBL5620"	"carfilzomib"	"CHEMBL5620"	"Proteasome subunit beta type-8"	"IC50"	14	"P28062"	"PSMB8"	"carfilzomib"
"bortezomib_CHEMBL2364701"	"bortezomib"	"CHEMBL2364701"	"26S proteosome"	"IC50"	7.14	"P28062"	"PSMB8"	"bortezomib"
"carfilzomib_CHEMBL2364701"	"carfilzomib"	"CHEMBL2364701"	"26S proteosome"	"IC50"	8.6	"P28062"	"PSMB8"	"carfilzomib"
"bortezomib_CHEMBL4662"	"bortezomib"	"CHEMBL4662"	"Proteasome Macropain subunit MB1"	"IC50"	5.35	"P28074"	"PSMB5"	"bortezomib"
"delanzomib_CHEMBL4662"	"delanzomib"	"CHEMBL4662"	"Proteasome Macropain subunit MB1"	"IC50"	3.5	"P28074"	"PSMB5"	"delanzomib"
"ixazomib_CHEMBL4662"	"ixazomib"	"CHEMBL4662"	"Proteasome Macropain subunit MB1"	"IC50"	3.4	"P28074"	"PSMB5"	"ixazomib"
"MG-132_CHEMBL4662"	"MG-132"	"CHEMBL4662"	"Proteasome Macropain subunit MB1"	"IC50"	11	"P28074"	"PSMB5"	"MG-132"
"ketanserin_CHEMBL1983"	"ketanserin"	"CHEMBL1983"	"Serotonin 1d (5-HT1d) receptor"	"IC50"	265	"P28221"	"HTR1D"	"ketanserin"
"mianserin_CHEMBL1983"	"mianserin"	"CHEMBL1983"	"Serotonin 1d (5-HT1d) receptor"	"IC50"	380.19	"P28221"	"HTR1D"	"mianserin"
"rizatriptan_CHEMBL1983"	"rizatriptan"	"CHEMBL1983"	"Serotonin 1d (5-HT1d) receptor"	"IC50"	45.215	"P28221"	"HTR1D"	"rizatriptan"
"sumatriptan_CHEMBL1983"	"sumatriptan"	"CHEMBL1983"	"Serotonin 1d (5-HT1d) receptor"	"IC50"	6.7	"P28221"	"HTR1D"	"sumatriptan"
"ketanserin_CHEMBL1898"	"ketanserin"	"CHEMBL1898"	"Serotonin 1b (5-HT1b) receptor"	"IC50"	8250	"P28222"	"HTR1B"	"ketanserin"
"propranolol_CHEMBL1898"	"propranolol"	"CHEMBL1898"	"Serotonin 1b (5-HT1b) receptor"	"IC50"	5011.87	"P28222"	"HTR1B"	"propranolol"
"rizatriptan_CHEMBL1898"	"rizatriptan"	"CHEMBL1898"	"Serotonin 1b (5-HT1b) receptor"	"IC50"	41	"P28222"	"HTR1B"	"rizatriptan"
"sumatriptan_CHEMBL1898"	"sumatriptan"	"CHEMBL1898"	"Serotonin 1b (5-HT1b) receptor"	"IC50"	11	"P28222"	"HTR1B"	"sumatriptan"
"amiodarone_CHEMBL224"	"amiodarone"	"CHEMBL224"	"Serotonin 2a (5-HT2a) receptor"	"IC50"	3590	"P28223"	"HTR2A"	"amiodarone"
"amitriptyline_CHEMBL224"	"amitriptyline"	"CHEMBL224"	"Serotonin 2a (5-HT2a) receptor"	"IC50"	15	"P28223"	"HTR2A"	"amitriptyline"
"amoxapine_CHEMBL224"	"amoxapine"	"CHEMBL224"	"Serotonin 2a (5-HT2a) receptor"	"IC50"	1.552	"P28223"	"HTR2A"	"amoxapine"
"aripiprazole_CHEMBL224"	"aripiprazole"	"CHEMBL224"	"Serotonin 2a (5-HT2a) receptor"	"IC50"	2790	"P28223"	"HTR2A"	"aripiprazole"
"bopindolol_CHEMBL224"	"bopindolol"	"CHEMBL224"	"Serotonin 2a (5-HT2a) receptor"	"IC50"	1581	"P28223"	"HTR2A"	"bopindolol"
"buspirone_CHEMBL224"	"buspirone"	"CHEMBL224"	"Serotonin 2a (5-HT2a) receptor"	"IC50"	2286	"P28223"	"HTR2A"	"buspirone"
"carvedilol_CHEMBL224"	"carvedilol"	"CHEMBL224"	"Serotonin 2a (5-HT2a) receptor"	"IC50"	410	"P28223"	"HTR2A"	"carvedilol"
"chlorpromazine_CHEMBL224"	"chlorpromazine"	"CHEMBL224"	"Serotonin 2a (5-HT2a) receptor"	"IC50"	3.6255	"P28223"	"HTR2A"	"chlorpromazine"
"cinnarizine_CHEMBL224"	"cinnarizine"	"CHEMBL224"	"Serotonin 2a (5-HT2a) receptor"	"IC50"	360	"P28223"	"HTR2A"	"cinnarizine"
"cisapride_CHEMBL224"	"cisapride"	"CHEMBL224"	"Serotonin 2a (5-HT2a) receptor"	"IC50"	3.856	"P28223"	"HTR2A"	"cisapride"
"clomipramine_CHEMBL224"	"clomipramine"	"CHEMBL224"	"Serotonin 2a (5-HT2a) receptor"	"IC50"	67	"P28223"	"HTR2A"	"clomipramine"
"clotrimazole_CHEMBL224"	"clotrimazole"	"CHEMBL224"	"Serotonin 2a (5-HT2a) receptor"	"IC50"	11142	"P28223"	"HTR2A"	"clotrimazole"
"clozapine_CHEMBL224"	"clozapine"	"CHEMBL224"	"Serotonin 2a (5-HT2a) receptor"	"IC50"	8.0975	"P28223"	"HTR2A"	"clozapine"
"cyclizine_CHEMBL224"	"cyclizine"	"CHEMBL224"	"Serotonin 2a (5-HT2a) receptor"	"IC50"	225	"P28223"	"HTR2A"	"cyclizine"
"cyproheptadine_CHEMBL224"	"cyproheptadine"	"CHEMBL224"	"Serotonin 2a (5-HT2a) receptor"	"IC50"	0.973	"P28223"	"HTR2A"	"cyproheptadine"
"diethylstilbestrol_CHEMBL224"	"diethylstilbestrol"	"CHEMBL224"	"Serotonin 2a (5-HT2a) receptor"	"IC50"	4790	"P28223"	"HTR2A"	"diethylstilbestrol"
"dihydroergocristine_CHEMBL224"	"dihydroergocristine"	"CHEMBL224"	"Serotonin 2a (5-HT2a) receptor"	"IC50"	15	"P28223"	"HTR2A"	"dihydroergocristine"
"dihydroergotamine_CHEMBL224"	"dihydroergotamine"	"CHEMBL224"	"Serotonin 2a (5-HT2a) receptor"	"IC50"	7.955	"P28223"	"HTR2A"	"dihydroergotamine"
"diphenidol_CHEMBL224"	"diphenidol"	"CHEMBL224"	"Serotonin 2a (5-HT2a) receptor"	"IC50"	2586	"P28223"	"HTR2A"	"diphenidol"
"econazole_CHEMBL224"	"econazole"	"CHEMBL224"	"Serotonin 2a (5-HT2a) receptor"	"IC50"	4034	"P28223"	"HTR2A"	"econazole"
"fluoxetine_CHEMBL224"	"fluoxetine"	"CHEMBL224"	"Serotonin 2a (5-HT2a) receptor"	"IC50"	194	"P28223"	"HTR2A"	"fluoxetine"
"fluphenazine_CHEMBL224"	"fluphenazine"	"CHEMBL224"	"Serotonin 2a (5-HT2a) receptor"	"IC50"	5.104	"P28223"	"HTR2A"	"fluphenazine"
"genistein_CHEMBL224"	"genistein"	"CHEMBL224"	"Serotonin 2a (5-HT2a) receptor"	"IC50"	10469	"P28223"	"HTR2A"	"genistein"
"haloperidol_CHEMBL224"	"haloperidol"	"CHEMBL224"	"Serotonin 2a (5-HT2a) receptor"	"IC50"	181.5	"P28223"	"HTR2A"	"haloperidol"
"imatinib_CHEMBL224"	"imatinib"	"CHEMBL224"	"Serotonin 2a (5-HT2a) receptor"	"IC50"	1891	"P28223"	"HTR2A"	"imatinib"
"imipramine_CHEMBL224"	"imipramine"	"CHEMBL224"	"Serotonin 2a (5-HT2a) receptor"	"IC50"	220	"P28223"	"HTR2A"	"imipramine"
"ketanserin_CHEMBL224"	"ketanserin"	"CHEMBL224"	"Serotonin 2a (5-HT2a) receptor"	"IC50"	11	"P28223"	"HTR2A"	"ketanserin"
"ketotifen_CHEMBL224"	"ketotifen"	"CHEMBL224"	"Serotonin 2a (5-HT2a) receptor"	"IC50"	31	"P28223"	"HTR2A"	"ketotifen"
"maprotiline_CHEMBL224"	"maprotiline"	"CHEMBL224"	"Serotonin 2a (5-HT2a) receptor"	"IC50"	64	"P28223"	"HTR2A"	"maprotiline"
"mepacrine_CHEMBL224"	"mepacrine"	"CHEMBL224"	"Serotonin 2a (5-HT2a) receptor"	"IC50"	2663	"P28223"	"HTR2A"	"mepacrine"
"mepazine_CHEMBL224"	"mepazine"	"CHEMBL224"	"Serotonin 2a (5-HT2a) receptor"	"IC50"	385	"P28223"	"HTR2A"	"mepazine"
"mepyramine_CHEMBL224"	"mepyramine"	"CHEMBL224"	"Serotonin 2a (5-HT2a) receptor"	"IC50"	997	"P28223"	"HTR2A"	"mepyramine"
"metoclopramide_CHEMBL224"	"metoclopramide"	"CHEMBL224"	"Serotonin 2a (5-HT2a) receptor"	"IC50"	3675	"P28223"	"HTR2A"	"metoclopramide"
"mianserin_CHEMBL224"	"mianserin"	"CHEMBL224"	"Serotonin 2a (5-HT2a) receptor"	"IC50"	10.47	"P28223"	"HTR2A"	"mianserin"
"miconazole_CHEMBL224"	"miconazole"	"CHEMBL224"	"Serotonin 2a (5-HT2a) receptor"	"IC50"	3907	"P28223"	"HTR2A"	"miconazole"
"nortriptyline_CHEMBL224"	"nortriptyline"	"CHEMBL224"	"Serotonin 2a (5-HT2a) receptor"	"IC50"	51	"P28223"	"HTR2A"	"nortriptyline"
"olanzapine_CHEMBL224"	"olanzapine"	"CHEMBL224"	"Serotonin 2a (5-HT2a) receptor"	"IC50"	8	"P28223"	"HTR2A"	"olanzapine"
"orphenadrine_CHEMBL224"	"orphenadrine"	"CHEMBL224"	"Serotonin 2a (5-HT2a) receptor"	"IC50"	436	"P28223"	"HTR2A"	"orphenadrine"
"oxymetazoline_CHEMBL224"	"oxymetazoline"	"CHEMBL224"	"Serotonin 2a (5-HT2a) receptor"	"IC50"	1285	"P28223"	"HTR2A"	"oxymetazoline"
"pentamidine_CHEMBL224"	"pentamidine"	"CHEMBL224"	"Serotonin 2a (5-HT2a) receptor"	"IC50"	1639	"P28223"	"HTR2A"	"pentamidine"
"phentolamine_CHEMBL224"	"phentolamine"	"CHEMBL224"	"Serotonin 2a (5-HT2a) receptor"	"IC50"	359	"P28223"	"HTR2A"	"phentolamine"
"prochlorperazine_CHEMBL224"	"prochlorperazine"	"CHEMBL224"	"Serotonin 2a (5-HT2a) receptor"	"IC50"	7.062	"P28223"	"HTR2A"	"prochlorperazine"
"propafenone_CHEMBL224"	"propafenone"	"CHEMBL224"	"Serotonin 2a (5-HT2a) receptor"	"IC50"	654	"P28223"	"HTR2A"	"propafenone"
"propranolol_CHEMBL224"	"propranolol"	"CHEMBL224"	"Serotonin 2a (5-HT2a) receptor"	"IC50"	3238.935	"P28223"	"HTR2A"	"propranolol"
"quetiapine_CHEMBL224"	"quetiapine"	"CHEMBL224"	"Serotonin 2a (5-HT2a) receptor"	"IC50"	117.8	"P28223"	"HTR2A"	"quetiapine"
"raloxifene_CHEMBL224"	"raloxifene"	"CHEMBL224"	"Serotonin 2a (5-HT2a) receptor"	"IC50"	1450	"P28223"	"HTR2A"	"raloxifene"
"risperidone_CHEMBL224"	"risperidone"	"CHEMBL224"	"Serotonin 2a (5-HT2a) receptor"	"IC50"	0.346	"P28223"	"HTR2A"	"risperidone"
"rizatriptan_CHEMBL224"	"rizatriptan"	"CHEMBL224"	"Serotonin 2a (5-HT2a) receptor"	"IC50"	7943.28	"P28223"	"HTR2A"	"rizatriptan"
"sumatriptan_CHEMBL224"	"sumatriptan"	"CHEMBL224"	"Serotonin 2a (5-HT2a) receptor"	"IC50"	8971.64	"P28223"	"HTR2A"	"sumatriptan"
"tamoxifen_CHEMBL224"	"tamoxifen"	"CHEMBL224"	"Serotonin 2a (5-HT2a) receptor"	"IC50"	4801	"P28223"	"HTR2A"	"tamoxifen"
"tetracaine_CHEMBL224"	"tetracaine"	"CHEMBL224"	"Serotonin 2a (5-HT2a) receptor"	"IC50"	3415	"P28223"	"HTR2A"	"tetracaine"
"thioridazine_CHEMBL224"	"thioridazine"	"CHEMBL224"	"Serotonin 2a (5-HT2a) receptor"	"IC50"	4.366	"P28223"	"HTR2A"	"thioridazine"
"trazodone_CHEMBL224"	"trazodone"	"CHEMBL224"	"Serotonin 2a (5-HT2a) receptor"	"IC50"	20	"P28223"	"HTR2A"	"trazodone"
"verapamil_CHEMBL224"	"verapamil"	"CHEMBL224"	"Serotonin 2a (5-HT2a) receptor"	"IC50"	442	"P28223"	"HTR2A"	"verapamil"
"ziprasidone_CHEMBL224"	"ziprasidone"	"CHEMBL224"	"Serotonin 2a (5-HT2a) receptor"	"IC50"	0.42	"P28223"	"HTR2A"	"ziprasidone"
"amiodarone_CHEMBL225"	"amiodarone"	"CHEMBL225"	"Serotonin 2c (5-HT2c) receptor"	"IC50"	404	"P28335"	"HTR2C"	"amiodarone"
"amitriptyline_CHEMBL225"	"amitriptyline"	"CHEMBL225"	"Serotonin 2c (5-HT2c) receptor"	"IC50"	6.048	"P28335"	"HTR2C"	"amitriptyline"
"amoxapine_CHEMBL225"	"amoxapine"	"CHEMBL225"	"Serotonin 2c (5-HT2c) receptor"	"IC50"	3.787	"P28335"	"HTR2C"	"amoxapine"
"aripiprazole_CHEMBL225"	"aripiprazole"	"CHEMBL225"	"Serotonin 2c (5-HT2c) receptor"	"IC50"	1380	"P28335"	"HTR2C"	"aripiprazole"
"carvedilol_CHEMBL225"	"carvedilol"	"CHEMBL225"	"Serotonin 2c (5-HT2c) receptor"	"IC50"	115	"P28335"	"HTR2C"	"carvedilol"
"chlorpromazine_CHEMBL225"	"chlorpromazine"	"CHEMBL225"	"Serotonin 2c (5-HT2c) receptor"	"IC50"	5.235	"P28335"	"HTR2C"	"chlorpromazine"
"cisapride_CHEMBL225"	"cisapride"	"CHEMBL225"	"Serotonin 2c (5-HT2c) receptor"	"IC50"	767	"P28335"	"HTR2C"	"cisapride"
"citalopram_CHEMBL225"	"citalopram"	"CHEMBL225"	"Serotonin 2c (5-HT2c) receptor"	"IC50"	297	"P28335"	"HTR2C"	"citalopram"
"clomipramine_CHEMBL225"	"clomipramine"	"CHEMBL225"	"Serotonin 2c (5-HT2c) receptor"	"IC50"	34	"P28335"	"HTR2C"	"clomipramine"
"clotrimazole_CHEMBL225"	"clotrimazole"	"CHEMBL225"	"Serotonin 2c (5-HT2c) receptor"	"IC50"	14472	"P28335"	"HTR2C"	"clotrimazole"
"clozapine_CHEMBL225"	"clozapine"	"CHEMBL225"	"Serotonin 2c (5-HT2c) receptor"	"IC50"	8.0195	"P28335"	"HTR2C"	"clozapine"
"cyclizine_CHEMBL225"	"cyclizine"	"CHEMBL225"	"Serotonin 2c (5-HT2c) receptor"	"IC50"	1021	"P28335"	"HTR2C"	"cyclizine"
"cyproheptadine_CHEMBL225"	"cyproheptadine"	"CHEMBL225"	"Serotonin 2c (5-HT2c) receptor"	"IC50"	2.44	"P28335"	"HTR2C"	"cyproheptadine"
"diethylstilbestrol_CHEMBL225"	"diethylstilbestrol"	"CHEMBL225"	"Serotonin 2c (5-HT2c) receptor"	"IC50"	50819	"P28335"	"HTR2C"	"diethylstilbestrol"
"dihydroergocristine_CHEMBL225"	"dihydroergocristine"	"CHEMBL225"	"Serotonin 2c (5-HT2c) receptor"	"IC50"	239	"P28335"	"HTR2C"	"dihydroergocristine"
"dihydroergotamine_CHEMBL225"	"dihydroergotamine"	"CHEMBL225"	"Serotonin 2c (5-HT2c) receptor"	"IC50"	90	"P28335"	"HTR2C"	"dihydroergotamine"
"doxazosin_CHEMBL225"	"doxazosin"	"CHEMBL225"	"Serotonin 2c (5-HT2c) receptor"	"IC50"	544	"P28335"	"HTR2C"	"doxazosin"
"econazole_CHEMBL225"	"econazole"	"CHEMBL225"	"Serotonin 2c (5-HT2c) receptor"	"IC50"	11982	"P28335"	"HTR2C"	"econazole"
"fluoxetine_CHEMBL225"	"fluoxetine"	"CHEMBL225"	"Serotonin 2c (5-HT2c) receptor"	"IC50"	119	"P28335"	"HTR2C"	"fluoxetine"
"fluphenazine_CHEMBL225"	"fluphenazine"	"CHEMBL225"	"Serotonin 2c (5-HT2c) receptor"	"IC50"	67	"P28335"	"HTR2C"	"fluphenazine"
"genistein_CHEMBL225"	"genistein"	"CHEMBL225"	"Serotonin 2c (5-HT2c) receptor"	"IC50"	14910	"P28335"	"HTR2C"	"genistein"
"haloperidol_CHEMBL225"	"haloperidol"	"CHEMBL225"	"Serotonin 2c (5-HT2c) receptor"	"IC50"	6673.5	"P28335"	"HTR2C"	"haloperidol"
"hexachlorophene_CHEMBL225"	"hexachlorophene"	"CHEMBL225"	"Serotonin 2c (5-HT2c) receptor"	"IC50"	4604.2	"P28335"	"HTR2C"	"hexachlorophene"
"ketotifen_CHEMBL225"	"ketotifen"	"CHEMBL225"	"Serotonin 2c (5-HT2c) receptor"	"IC50"	160	"P28335"	"HTR2C"	"ketotifen"
"maprotiline_CHEMBL225"	"maprotiline"	"CHEMBL225"	"Serotonin 2c (5-HT2c) receptor"	"IC50"	78	"P28335"	"HTR2C"	"maprotiline"
"mepazine_CHEMBL225"	"mepazine"	"CHEMBL225"	"Serotonin 2c (5-HT2c) receptor"	"IC50"	495	"P28335"	"HTR2C"	"mepazine"
"mepyramine_CHEMBL225"	"mepyramine"	"CHEMBL225"	"Serotonin 2c (5-HT2c) receptor"	"IC50"	1130	"P28335"	"HTR2C"	"mepyramine"
"metoclopramide_CHEMBL225"	"metoclopramide"	"CHEMBL225"	"Serotonin 2c (5-HT2c) receptor"	"IC50"	2383	"P28335"	"HTR2C"	"metoclopramide"
"mianserin_CHEMBL225"	"mianserin"	"CHEMBL225"	"Serotonin 2c (5-HT2c) receptor"	"IC50"	4.2855	"P28335"	"HTR2C"	"mianserin"
"miconazole_CHEMBL225"	"miconazole"	"CHEMBL225"	"Serotonin 2c (5-HT2c) receptor"	"IC50"	5314	"P28335"	"HTR2C"	"miconazole"
"mitoxantrone_CHEMBL225"	"mitoxantrone"	"CHEMBL225"	"Serotonin 2c (5-HT2c) receptor"	"IC50"	3561.9	"P28335"	"HTR2C"	"mitoxantrone"
